booking_id,lead_time_days,is_cancelled,cancel_delay_days,is_disputed,dispute_delay_days,chargeback_amount,final_loss_amount
B001174,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001175,0.7078651684597905,0.0,0.0,0.0,0.0,0.0,0.0
B001176,0.7191011235147078,0.0,0.0,0.0,0.0,0.0,0.0
B001177,0.8314606740638809,0.0,0.0,0.9999999900000002,0.581395348702001,0.06786473982727881,0.024338953553636727
B001178,0.3595505617573539,0.0,0.0,0.0,0.0,0.0,0.0
B001179,0.4494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001180,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001181,0.25842696626309813,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001182,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001183,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001184,0.3707865168122712,0.0,0.0,0.0,0.0,0.0,0.0
B001185,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001186,0.21348314604342888,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001187,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001188,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001189,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001190,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001191,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001192,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001193,0.8314606740638809,0.0,0.0,0.0,0.0,0.0,0.0
B001194,0.6966292134048732,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001195,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001196,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001197,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001198,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B001199,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001200,0.8426966291187982,0.0,0.0,0.0,0.0,0.0,0.0
B001201,0.8876404493384674,0.0,0.0,0.0,0.0,0.0,0.0
B001202,0.39325842692210583,0.0,0.0,0.0,0.0,0.0,0.0
B001203,0.20224719098851157,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001204,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001205,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B001206,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001207,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001208,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001209,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001210,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B001211,0.7078651684597905,0.0,0.0,0.0,0.0,0.0,0.0
B001212,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B001213,0.5056179774712789,0.0,0.0,0.0,0.0,0.0,0.0
B001214,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001215,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001216,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001217,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001218,0.05617977527458655,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001219,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001220,0.5617977527458654,0.0,0.0,0.0,0.0,0.0,0.0
B001221,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001222,0.8764044942835502,0.0,0.0,0.0,0.0,0.0,0.0
B001223,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001224,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001225,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001226,0.9999999998876405,0.0,0.0,0.0,0.0,0.0,0.0
B001227,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B001229,0.31460674153768464,0.0,0.0,0.0,0.0,0.0,0.0
B001230,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001231,0.46067415725160965,0.0,0.0,0.0,0.0,0.0,0.0
B001232,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B001233,0.16853932582375963,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001234,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001235,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001236,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001237,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001238,0.29213483142785,0.0,0.0,0.0,0.0,0.0,0.0
B001239,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001240,0.5056179774712789,0.0,0.0,0.0,0.0,0.0,0.0
B001241,0.5393258426360309,0.0,0.0,0.0,0.0,0.0,0.0
B001242,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001243,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001244,0.30337078648276733,0.0,0.0,0.0,0.0,0.0,0.0
B001245,0.46067415725160965,0.0,0.0,0.0,0.0,0.0,0.0
B001246,0.19101123593359426,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001247,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001248,0.9213483145032193,0.0,0.0,0.0,0.0,0.0,0.0
B001249,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001250,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001251,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001252,0.5393258426360309,0.0,0.0,0.0,0.0,0.0,0.0
B001253,0.16853932582375963,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001254,0.9325842695581367,0.0,0.0,0.0,0.0,0.0,0.0
B001255,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001256,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001257,0.41573033703194046,0.0,0.0,0.0,0.0,0.0,0.0
B001258,0.17977528087867695,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001259,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001260,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001261,0.9999999998876405,0.0,0.0,0.0,0.0,0.0,0.0
B001262,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001263,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001264,0.31460674153768464,0.0,0.0,0.0,0.0,0.0,0.0
B001265,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001266,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001267,0.7303370785696252,0.0,0.0,0.0,0.0,0.0,0.0
B001268,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001269,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001270,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001271,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001272,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001273,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001274,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001275,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001276,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001277,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001278,0.25842696626309813,0.0,0.0,0.0,0.0,0.0,0.0
B001279,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001280,0.7415730336245424,0.0,0.0,0.0,0.0,0.0,0.0
B001281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B001282,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001283,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001284,0.7191011235147078,0.0,0.0,0.0,0.0,0.0,0.0
B001285,0.13483146065900772,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001286,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001287,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001288,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001289,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B001290,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001291,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001292,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001293,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001294,0.6404494381302867,0.0,0.0,0.0,0.0,0.0,0.0
B001295,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001296,0.04494382021966924,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001297,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001298,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001299,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001300,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001301,0.7865168538442117,0.0,0.0,0.0,0.0,0.0,0.0
B001302,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001303,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B001304,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001305,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B001306,0.6404494381302867,0.0,0.0,0.0,0.0,0.0,0.0
B001307,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001308,0.9550561796679713,0.0,0.0,0.0,0.0,0.0,0.0
B001309,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001310,0.146067415713925,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001311,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001312,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001313,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001314,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001315,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001316,0.16853932582375963,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001317,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001318,0.0,0.0,0.0,0.9999999900000002,0.46511627896160085,0.7957893697386612,0.8122245639802129
B001319,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001320,0.7977528088991289,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001321,0.19101123593359426,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001322,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001323,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001324,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001325,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001326,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001327,0.2471910112081808,0.0,0.0,0.0,0.0,0.0,0.0
B001328,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001329,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001330,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001331,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001332,0.146067415713925,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001333,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001334,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001335,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001336,0.23595505615326348,0.0,0.0,0.0,0.0,0.0,0.0
B001337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B001338,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B001339,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001340,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001341,0.13483146065900772,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001342,0.17977528087867695,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001343,0.6966292134048732,0.0,0.0,0.0,0.0,0.0,0.0
B001344,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001345,0.5056179774712789,0.0,0.0,0.0,0.0,0.0,0.0
B001346,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001347,0.7865168538442117,0.0,0.0,0.0,0.0,0.0,0.0
B001348,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001349,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001350,0.9550561796679713,0.0,0.0,0.0,0.0,0.0,0.0
B001351,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001352,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B001353,0.5393258426360309,0.0,0.0,0.0,0.0,0.0,0.0
B001354,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001355,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001356,0.8202247190089635,0.0,0.0,0.0,0.0,0.0,0.0
B001357,0.9775280897778059,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001358,0.4494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001359,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B001360,0.6292134830753693,0.0,0.0,0.0,0.0,0.0,0.0
B001361,0.7977528088991289,0.0,0.0,0.0,0.0,0.0,0.0
B001362,0.7191011235147078,0.0,0.0,0.0,0.0,0.0,0.0
B001363,0.8764044942835502,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001364,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001365,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001366,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001367,0.9213483145032193,0.0,0.0,0.0,0.0,0.0,0.0
B001368,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001369,0.5393258426360309,0.0,0.0,0.0,0.0,0.0,0.0
B001370,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001371,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001372,0.7865168538442117,0.0,0.0,0.0,0.0,0.0,0.0
B001373,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001374,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001375,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001376,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001377,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001378,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001379,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001380,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B001381,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001382,0.8988764043933848,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001383,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001384,0.910112359448302,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001385,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001386,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001387,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001388,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001389,0.9999999998876405,0.0,0.0,0.0,0.0,0.0,0.0
B001390,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001391,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001392,0.8651685392286328,0.0,0.0,0.0,0.0,0.0,0.0
B001393,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001394,0.32584269659260195,0.0,0.0,0.0,0.0,0.0,0.0
B001395,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001396,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001397,0.7078651684597905,0.0,0.0,0.0,0.0,0.0,0.0
B001398,0.146067415713925,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001399,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001400,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001401,0.617977528020452,0.0,0.0,0.0,0.0,0.0,0.0
B001402,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001403,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001404,0.42696629208685777,0.0,0.0,0.0,0.0,0.0,0.0
B001405,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001406,0.10112359549425579,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001407,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001408,0.5393258426360309,0.0,0.0,0.0,0.0,0.0,0.0
B001409,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001410,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001411,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001412,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001413,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B001414,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001415,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001416,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001417,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001418,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001419,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001420,0.23595505615326348,0.0,0.0,0.0,0.0,0.0,0.0
B001421,0.41573033703194046,0.0,0.0,0.0,0.0,0.0,0.0
B001422,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001423,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001424,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001425,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001426,0.19101123593359426,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001427,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001428,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001429,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001430,0.33707865164751927,0.0,0.0,0.0,0.0,0.0,0.0
B001431,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001432,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001433,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001434,0.02247191010983462,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001435,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001436,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001437,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001438,0.1235955056040904,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001439,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001440,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001441,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001442,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001443,0.9662921347228886,0.0,0.0,0.0,0.0,0.0,0.0
B001444,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001445,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001446,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001447,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001448,0.03370786516475193,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B001449,0.9438202246130539,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001450,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001451,0.9438202246130539,0.0,0.0,0.0,0.0,0.0,0.0
B001452,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001453,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B001454,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001455,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001456,0.8202247190089635,0.0,0.0,0.0,0.0,0.0,0.0
B001457,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B001458,0.3707865168122712,0.0,0.0,0.0,0.0,0.0,0.0
B001459,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001460,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001461,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001462,0.8202247190089635,0.0,0.0,0.0,0.0,0.0,0.0
B001463,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001464,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B001465,0.31460674153768464,0.0,0.0,0.0,0.0,0.0,0.0
B001466,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B001467,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001468,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001469,0.06741573032950386,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001470,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001471,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001472,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001473,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001474,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001475,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001476,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001477,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B001478,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001479,0.6966292134048732,0.0,0.0,0.0,0.0,0.0,0.0
B001480,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001481,0.3707865168122712,0.0,0.0,0.0,0.0,0.0,0.0
B001482,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001483,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B001484,0.29213483142785,0.0,0.0,0.0,0.0,0.0,0.0
B001485,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B001486,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001487,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001488,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001489,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001490,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001491,0.23595505615326348,0.0,0.0,0.0,0.0,0.0,0.0
B001492,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B001493,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001494,0.17977528087867695,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001495,0.07865168538442116,0.0,0.0,0.9999999900000002,0.558139534753921,0.00510027746119941,0.004243235151013649
B001496,0.32584269659260195,0.0,0.0,0.0,0.0,0.0,0.0
B001497,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B001498,0.3595505617573539,0.0,0.0,0.0,0.0,0.0,0.0
B001499,0.20224719098851157,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001500,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001501,0.8426966291187982,0.0,0.0,0.0,0.0,0.0,0.0
B001502,0.9550561796679713,0.0,0.0,0.0,0.0,0.0,0.0
B001503,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001504,0.3595505617573539,0.0,0.0,0.0,0.0,0.0,0.0
B001505,0.01123595505491731,0.0,0.0,0.9999999900000002,0.1627906976365603,0.8946838515132631,0.8077526759978809
B001506,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B001507,0.8426966291187982,0.0,0.0,0.0,0.0,0.0,0.0
B001508,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001509,0.1123595505491731,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001510,0.0,0.0,0.0,0.9999999900000002,0.558139534753921,0.7186469096234301,0.5988984898383414
B001511,0.5730337078007828,0.0,0.0,0.0,0.0,0.0,0.0
B001512,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B001513,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001514,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B001515,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001516,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001517,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B001518,0.8764044942835502,0.0,0.0,0.0,0.0,0.0,0.0
B001519,0.1235955056040904,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B001520,0.5505617976909482,0.0,0.0,0.0,0.0,0.0,0.0
B001521,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001522,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001523,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B001524,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B001525,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001526,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001527,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B001528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B001529,0.5168539325261963,0.0,0.0,0.0,0.0,0.0,0.0
B001530,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B001531,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B001532,0.7865168538442117,0.0,0.0,0.0,0.0,0.0,0.0
B001533,0.23595505615326348,0.0,0.0,0.0,0.0,0.0,0.0
B001534,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B001535,0.7977528088991289,0.0,0.0,0.0,0.0,0.0,0.0
B001536,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B001537,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B001538,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B001539,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B001540,0.5955056179106174,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B001541,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B001542,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
