session_id,booking_id,device_fingerprint,ip_address,asn,is_vpn_or_proxy,os,browser,time_to_book_seconds,device_switch_flag
93465641-ce86-405d-b2b7-16d1f1bb6542,B000574,986e4d559542126b,87.87.248.92,36966,0,Android,Chrome,60,0
f408721c-86ea-49a5-a460-825c9cd07d91,B000575,fb99eadd35de2daf,28.78.112.200,96368,0,Windows,Chrome,178,0
bf4582d7-23be-4477-a0cf-e5229b71116b,B000576,ca207c90b2c02fd9,149.171.156.40,34327,1,iOS,Edge,41,0
e1731abe-1909-4084-8fb8-d5d67cedfc87,B000577,5f967ec8fcff85a1,165.141.145.136,76326,0,Windows,Chrome,45,0
1d9e178f-13bb-4aaa-831d-092543c7a8ad,B000578,3b3c329153771294,21.23.145.39,6112,0,iOS,Chrome,553,0
86f61fc4-8619-488e-ac88-397da467a5db,B000579,d065d836ee466dc6,210.34.182.76,40672,0,Windows,Chrome,369,0
af04a12b-0aa9-42a5-b7d5-c08542c17587,B000580,a33a2045497bcf8c,159.79.128.14,27269,0,iOS,Safari,795,0
0cc63fa9-4646-4e3b-98a0-a92c606c4469,B000581,177076e22fc63f09,11.75.242.16,14096,1,macOS,Chrome,165,0
b84ed114-40f1-4f6b-8acb-1adb546c03df,B000582,d80c5f4ad28d37e0,81.32.69.84,96695,0,iOS,Edge,96,0
33ef343d-6079-4cde-849f-b7b0a06958c0,B000583,b1dff7e4bf8f1d23,75.93.227.60,18089,0,Android,Chrome,282,0
2b27b59c-8745-4856-a4ac-5b5bb3bf02b1,B000584,e973aaf6c2416b3a,232.32.239.82,66106,0,iOS,Chrome,479,0
43ddda3a-40a4-45b6-a433-d63b8ffe1e76,B000585,2d247009e361505a,224.21.225.167,24790,0,macOS,Chrome,1049,0
4c229e9f-f5ee-49c0-afff-ff56b0dcd88e,B000586,7cf4a942b8a358c6,250.114.168.203,76309,0,Windows,Chrome,503,0
8e9ae89f-0163-4fe2-9a0d-4508dd32799b,B000587,a2dc2c9a77f965fa,127.128.27.165,71380,0,iOS,Chrome,788,0
216467e4-e11a-44c6-9bb3-037e5f24a14e,B000588,8bacfc3099040f09,203.209.113.42,68067,0,Windows,Chrome,223,0
b401de6d-ee36-4886-904c-8b218805e037,B000589,a5b8c84d8b84a58c,149.171.156.40,61015,0,Windows,Edge,38,1
8bfc8a23-2d79-4b96-ae81-529a1c92ff00,B000590,551171efb8760406,147.116.143.200,58093,0,Android,Chrome,48,1
2b6da46e-1f16-4a6f-9a05-7586ed4ebe2f,B000591,995512bd9b079d4c,27.92.213.78,41924,0,Android,Chrome,159,0
5f2a8256-1f87-420a-9891-bd6f9397a16f,B000592,cc859875533927b3,120.138.228.83,77128,0,macOS,Chrome,544,0
e0cc08e1-a345-456c-8321-0eb009a99c13,B000593,18f21fa4437729d7,181.161.25.168,14574,1,macOS,Chrome,69,0
1f4e63b3-85cf-4869-a845-d342182d21a9,B000594,09bf0e1784985f10,91.36.224.185,77451,0,Windows,Chrome,503,0
26434d1d-da3f-49bc-8d73-c3019f85eaba,B000595,8251a3cd2f959977,36.59.147.26,6811,0,Windows,Chrome,460,0
4e0defd4-3ce1-48a1-bcfa-495378281ec0,B000596,86b4b6af61c1ef6b,241.164.182.80,72080,0,Windows,Chrome,248,0
840fb42d-9111-4f11-baaf-f0bc2e8ea6ba,B000597,ec783ea12b581854,28.223.131.181,48110,0,macOS,Chrome,558,0
d70b3eac-849e-46af-8c92-04f5158394b0,B000598,d7781a9145686e2b,211.233.139.220,63146,0,macOS,Chrome,440,0
31fd21a1-e259-43c6-8d41-9b6bf3a7ba17,B000599,8b482aa317ffe7e1,138.186.133.157,31081,1,macOS,Chrome,38,1
16f3ce6d-7589-4d54-8aa0-57bd706a3bdb,B000600,4bf723340233382d,122.87.99.28,1811,0,Android,Chrome,537,0
188332de-eb91-4317-affd-8521ed672b51,B000601,799542d90e0c00ed,15.209.56.185,65105,0,macOS,Safari,83,1
3293788a-b07d-49fe-bb33-6ef141f7e2e6,B000602,16e90a433398202c,70.123.144.195,76298,0,iOS,Chrome,462,0
f712ed2a-5ee0-4ac8-8596-a4a8ee18e881,B000603,551a81b978e87209,179.40.96.18,65941,0,Android,Chrome,259,0
73618d81-8a71-4047-a046-9945316eadc3,B000604,2155f435232b78db,19.157.208.33,73309,0,Windows,Chrome,163,0
e7526cd6-6d4d-4508-a5f1-eb0918dfedeb,B000605,be6d1cb06deaa594,152.194.34.224,50578,0,Windows,Chrome,281,0
ae050a32-c6b5-4168-b848-33696046af0e,B000606,fdda6dd2dca34790,206.18.236.60,25413,0,Windows,Chrome,201,0
d62a8182-9cb1-4b17-b754-24f5a929cb1d,B000607,dd2e34c86a0181c1,165.141.212.93,56867,0,Android,Edge,60,0
d4534edc-2f37-4b8e-9cea-95f5d9538a70,B000608,236d745e23e8fc06,96.32.67.134,83343,0,Windows,Chrome,802,0
f2a2491a-3afb-44fd-acd6-d7980df4e48e,B000609,3500dd827e5bd5f3,114.252.96.104,1674,0,Windows,Chrome,310,0
4bf5a185-9d88-459e-b517-7a4cb744e27e,B000610,dc2ef3d3e0798462,141.106.190.53,9252,0,Windows,Chrome,508,0
c516acb7-ac69-4346-b16f-daf8d5fc85da,B000611,ed155d9b668f4c98,19.157.208.33,85740,0,Android,Chrome,152,0
6ac6e203-3a89-4360-9a1b-9d4bc91e0b5b,B000612,995512bd9b079d4c,27.92.213.78,87336,0,Android,Chrome,60,0
0ff26509-d7b3-46c1-9b0e-c5edd9bdaeff,B000613,0723e16482b98d6c,34.193.82.19,20754,0,Android,Chrome,892,0
96b39861-984a-463e-9289-116d71fd258f,B000614,4964431f13214a2d,146.74.6.223,8378,0,Android,Edge,499,0
9b9a4217-eebb-434c-9f78-73664c4c2b34,B000615,c6b2e7fc3f7bdbb3,52.146.215.188,75421,0,Windows,Firefox,661,0
76911830-2995-45b1-a04b-88b939b8ef42,B000616,890e8ecc29a1cb9e,58.20.121.106,39914,0,macOS,Chrome,490,0
5eb135de-7eaa-4d50-ad05-cb2340df57ec,B000617,32c1b88806bcffbc,49.144.89.235,92880,0,Windows,Edge,800,0
bfd206ad-1e0d-416e-8991-2e0e717a532f,B000618,476b113a027a008f,235.197.128.12,76807,0,macOS,Chrome,125,0
e41a0405-45ad-4718-a080-caceb542e67f,B000619,4bf723340233382d,170.65.115.44,77661,0,Android,Chrome,149,0
bcc441f6-4827-489d-abf5-5d44310075f0,B000620,f4555b979ac666e4,157.158.215.35,51224,0,Windows,Safari,603,0
1249034a-f4e8-4f18-a9f6-0f4f230cb94e,B000621,2d8ac781f184e44d,248.66.214.196,92059,0,Windows,Edge,772,0
6db6c9d3-a5f9-43e8-b263-a7fbee341791,B000622,df91f823487d0e94,208.224.131.156,97743,0,Android,Chrome,561,0
d0e58a05-cd7c-4e65-a6be-d5c1b5c2f75b,B000623,1b72ed7064310496,147.216.20.92,76755,0,Android,Chrome,292,0
5f10fa0c-f1e9-4072-8647-ee0e9be1443b,B000624,d065d836ee466dc6,210.34.182.76,44203,0,Windows,Chrome,573,0
1907e9c8-1d21-4e75-9e5e-9d7db9167f49,B000625,43dc3d2c6389d0ce,11.194.188.24,71389,0,Android,Chrome,200,0
e0739e32-3b8a-47ed-a0f2-55ace7cec956,B000626,624fb9de55fc124b,92.77.185.6,41680,0,Android,Chrome,392,0
3912b0ed-e0b1-406f-a64b-5e3de0f89a56,B000627,1f72b34908603ef5,173.215.41.232,36927,0,Windows,Edge,344,0
c2b642b7-f4da-4c0d-8264-f8c31fdef228,B000628,cc0b89cbe35b23fd,241.219.139.131,74533,0,Windows,Chrome,550,0
4dffea48-a531-43d2-873c-9c0e57e42897,B000629,6b47bdf30e356a78,48.138.156.12,40821,0,Windows,Firefox,237,0
bb3a7aa7-5853-481d-b81c-3010d25e59f9,B000630,48f36339f5cdd886,93.95.2.214,94907,0,Windows,Chrome,41,0
9bfadb10-04e3-4b53-af1e-6e81ca651d7e,B000631,48f36339f5cdd886,82.106.156.53,74484,0,Windows,Chrome,36,0
c88cd786-d071-4130-9951-5ad74f1c3363,B000632,a6f93f5702baf519,112.75.31.139,93913,0,Android,Edge,99,0
c32dff02-9ac9-4817-927c-daabd0a2dc64,B000633,2d8ac781f184e44d,248.66.214.196,37262,0,Windows,Edge,108,0
6affadee-019d-479a-897f-3ff8478d051c,B000634,ba0ed7ce3f1d8050,11.93.217.68,54587,0,Windows,Safari,727,0
ed1de987-566f-4c8c-ba2f-5d7aed20c7ab,B000635,12dd627697ba3e88,239.65.70.71,65927,0,iOS,Chrome,145,0
90303064-9c8c-4a24-bfe7-5291bdcf74d2,B000636,5349f3290964c71d,80.251.189.66,79512,0,Windows,Chrome,413,0
cceacefc-ce7c-4524-8809-b7b2dadce6ee,B000637,fb32dea71d29f5ab,23.144.242.238,40368,0,Windows,Safari,327,0
2c2abbc1-ea08-4a0d-9520-5d9cc36ab92a,B000638,dc2ef3d3e0798462,110.17.243.242,7569,0,Windows,Chrome,259,0
bd14073d-cd5e-4a83-85d0-37d3658f1aa4,B000639,13d09c4c81b7bbdb,223.171.74.201,71750,0,Windows,Chrome,1241,0
0db69a8c-93b1-48ae-829a-60742eba0d54,B000640,de04f603ce87f2cc,191.27.4.181,50834,0,Windows,Chrome,60,0
f784333e-ff73-4caf-a3b2-2c2a1457c61d,B000641,86b4b6af61c1ef6b,45.233.244.221,99173,0,Windows,Chrome,471,0
4e9c1035-fd3a-4907-b34c-dffa286672f6,B000642,3ccb05f7c0be3886,161.50.166.144,52701,0,macOS,Chrome,162,0
6b6ed21c-4d65-4758-a13e-c973858c3bcf,B000643,6fd2d760b36713fa,7.161.251.183,60997,0,Windows,Chrome,296,0
0130eff6-86bc-490d-9675-e06ab5e76174,B000644,325ef7a80def0a75,93.46.238.182,27726,0,Windows,Chrome,835,0
84561b2e-abae-43bb-83a1-140ed3084e9d,B000645,551a81b978e87209,179.40.96.18,74993,0,Android,Chrome,388,0
66171e21-07f1-4519-89ae-df00eda3f9f8,B000646,84d9fb960c3190e2,241.219.139.131,47402,0,macOS,Chrome,321,0
4bb99502-ad23-41b9-aeb5-d1b6450a466b,B000647,7f19d2e24648cabc,229.133.14.129,25277,0,macOS,Chrome,68,0
b864f850-ec64-45eb-b1c2-06809e63af4a,B000648,7c894c2ac0572fd3,7.39.198.35,95370,0,Android,Edge,261,0
52099555-cf6c-4122-bc0f-e3635c1289ec,B000649,c5bb29242e96e58a,102.120.213.235,6569,0,Windows,Chrome,478,0
c4978a5e-a356-4901-9f90-deadfae27ff9,B000650,5fd0edbf21d0b373,219.23.4.72,62509,0,Windows,Chrome,241,0
7c60d961-e21c-4f89-bde7-8e87edc48587,B000651,fdda6dd2dca34790,240.4.10.115,73487,0,Windows,Chrome,373,0
5269600c-fb4a-451a-849a-1c5874b786bb,B000652,551fdf8e087e20de,185.216.136.107,52052,0,Android,Chrome,231,0
9d55eede-03d9-4a1c-977f-c05a3d195e0a,B000653,a1194340d7e879fd,196.245.93.80,19485,0,Android,Safari,326,0
7fb556bf-6619-4ccc-8c20-49d997f96afc,B000654,a2dc2c9a77f965fa,156.136.3.81,47772,0,iOS,Chrome,1196,0
0919f2de-e13b-4f7d-b67e-409292e2b26d,B000655,02b977aaf555a0b4,26.36.162.188,95276,0,Windows,Chrome,462,0
96a5989b-162c-460c-948a-9641e12c281e,B000656,2155f435232b78db,35.10.236.72,72866,0,Windows,Chrome,90,0
bb938f90-67a7-4319-9c93-30858820329c,B000657,bb47ce5bebb7b440,97.223.72.223,7000,0,Android,Chrome,46,1
e07b7841-ccb3-461e-9d94-c86dbb8355b5,B000658,82a1fa47c25aefc7,110.107.145.112,43796,0,iOS,Chrome,481,0
801d567b-0cf2-41e3-996c-a69a1638483a,B000659,7c3dfddcf2f1962b,206.144.77.117,63837,0,Windows,Chrome,278,0
5a0baf1d-b18d-4ed0-b6e8-1ee6adfa4467,B000660,3b6d6b658837a7e0,250.114.168.203,78375,0,iOS,Chrome,313,0
bcb1e13a-5ba6-4b3a-b728-962c1235cae2,B000661,5fd0edbf21d0b373,105.13.137.228,22337,0,Windows,Chrome,229,0
3f614367-7243-4d9c-99f0-b6b40e7dc0da,B000662,552fa536fd1ef5a4,118.226.59.201,26527,0,Windows,Edge,362,0
481edd48-c8cb-4307-afe3-90a4c3631fc5,B000663,611d4b615a8b94f8,141.106.190.53,38348,0,macOS,Chrome,169,0
24327af0-7022-4fe1-8326-304ad90a7ff7,B000664,467faeaf50b668cb,136.35.204.132,92769,0,Windows,Chrome,802,0
15e74b0f-55b3-4960-b79f-abea69a93d92,B000665,8bf0f6843929f0cf,24.87.32.218,59758,0,Windows,Chrome,261,0
a0140894-4bf8-4ad8-aae5-6c7526cf6db1,B000666,805a5ff4e78c2f29,53.79.130.5,48956,0,macOS,Chrome,207,0
3bafa39a-f246-4842-9aec-67ab4455b456,B000667,fcebefa86c985faf,144.128.214.41,83953,0,Windows,Chrome,202,0
eec55f46-9154-4d46-be40-e8e3442b274c,B000668,838eb0c24667081f,153.234.9.149,46195,0,macOS,Chrome,374,0
f33d65f1-55f9-4ced-92f9-e0cbf6dcac40,B000669,45aa3fe4e1fcd167,247.63.36.45,55734,0,Windows,Chrome,1411,0
62ac9cc0-7bfa-4ae9-8c85-e9e590aa3275,B000670,467faeaf50b668cb,215.188.146.35,9886,0,Windows,Chrome,1257,0
918b7ac8-d708-4dee-bc3a-6ba93673da07,B000671,7214e3ab7bb9b15b,126.93.244.242,87270,0,macOS,Chrome,119,0
3dd0ccd6-81f3-44be-b057-9987e23b2751,B000672,552fa536fd1ef5a4,153.242.181.205,45809,0,Windows,Edge,784,0
15a05079-80a1-4dee-9bc1-c56b1feb6ffb,B000673,6c6890526e56c4a0,183.168.138.55,52513,0,Windows,Chrome,157,1
3ce713d9-204f-4e09-9aad-aed8ac2706e2,B000674,982ffb3b3d9fad88,130.73.45.15,38141,0,Windows,Firefox,184,0
d15ccc1e-8d97-46ac-bf7b-d2f3168c33a2,B000675,43dc3d2c6389d0ce,114.168.221.203,81304,0,Android,Chrome,180,0
d4f16bd0-4355-4beb-a90a-76c4f050f9ae,B000676,6cde48aff1e417d4,158.222.224.95,20810,0,Android,Firefox,167,0
0e44e927-ea66-4afc-97a4-8d72f899c7b7,B000677,1de38d0a2f5ba2e7,6.184.99.13,25508,0,macOS,Chrome,164,0
cb0a88b9-37ef-4bcf-ab74-8f980b5a2548,B000678,fed902f0dde9ebe8,118.226.59.201,28786,0,Windows,Edge,296,0
482f2214-16d4-42b5-b35d-cf9987d0a38a,B000679,67de017a325a03b0,201.154.187.1,17160,0,Windows,Chrome,44,0
496bdd60-0054-4d83-9e1b-ee501a4314af,B000680,4924393e03a2995e,9.81.98.139,24270,0,Windows,Chrome,100,0
6cd65a65-6ce0-454a-b7ea-e3422edbeb8f,B000681,924494317b369920,47.159.121.72,42415,0,Windows,Chrome,602,0
142e54c1-6da5-47ab-8185-5f7cb7cfc068,B000682,525a4c3b6ab20926,31.161.225.142,57941,0,Android,Chrome,1592,0
00114ee7-8585-494b-9bbb-b9415aba150c,B000683,1a8f1f461416f49a,97.60.235.80,46303,0,macOS,Chrome,334,0
4c86e0bc-c802-47ba-bb71-2176aad21ace,B000684,e0c3263d73d72466,91.36.224.185,62827,0,Windows,Edge,619,0
c8f864ff-96b7-43d2-bb29-3a9da8a022e4,B000685,2d58b7bb289b311f,121.231.223.252,26039,0,Android,Edge,185,0
ca1e2c69-952f-418a-b6ed-64b39786221a,B000686,06e2c586c59c4785,50.81.167.85,59908,0,Windows,Edge,145,0
49cbee3d-a5fc-4057-9f8c-cdfe3c089fac,B000687,43dc3d2c6389d0ce,114.168.221.203,24040,0,Android,Chrome,182,0
d05632e2-b4fe-4fa9-802d-19f9b115bfe8,B000688,ba0ed7ce3f1d8050,189.162.143.198,27966,0,Windows,Safari,407,0
68372c91-10ed-4e13-b29b-f63c8f13629e,B000689,c9210e567e55e7c2,16.186.222.18,69460,0,iOS,Chrome,267,0
25c2a1e8-7f4d-4e7f-b010-5414179b32ea,B000690,6c6890526e56c4a0,220.240.159.119,63529,0,Windows,Chrome,215,0
e0810925-8e4f-4408-a2bc-5aa058ece23d,B000691,611d4b615a8b94f8,156.136.3.81,35332,0,macOS,Chrome,350,0
2e3b5327-8c65-4746-9ab8-bce39c2c3608,B000692,b9c68bfa375765b2,80.251.189.66,14878,1,Windows,Chrome,133,0
0ea268d2-bc8d-48ce-aeb6-4a9bd83de452,B000693,c4a296a758cff510,193.89.159.175,40326,0,macOS,Chrome,322,0
702a004e-e469-4199-8e43-7b2798b98863,B000694,af470dd061df0340,110.75.105.34,80067,0,Android,Chrome,291,0
1ba800ec-15ba-44d0-bb26-199e5262eb94,B000695,94013b226f081804,205.192.194.4,45935,0,Windows,Chrome,760,0
5e871876-a0ef-4706-81de-8bcb8fbf71a1,B000696,3b6d6b658837a7e0,87.177.107.47,75661,0,iOS,Chrome,247,0
b0f1687c-e332-44a2-a89e-e0a0114d0aa6,B000697,2d247009e361505a,224.21.225.167,57764,0,macOS,Chrome,338,0
09fc8542-c4be-4c4e-9ca6-1e2fa374e3a0,B000698,39271642c147d93c,100.211.188.181,30723,1,iOS,Chrome,45,1
06c2b712-5228-4943-a07a-33c8adc0b01f,B000699,0126b2ba6014e84d,150.199.224.64,55199,0,Windows,Safari,520,0
7b341a07-5810-4a44-9174-5a0ff9dece7a,B000700,c72aa3f608c50ec3,201.78.237.88,15225,0,iOS,Chrome,124,0
9f556e73-9b53-483c-8a57-28704d84273b,B000701,36df6cd6b358befe,183.168.138.55,34620,1,macOS,Edge,44,1
70e30a64-deba-4559-994a-c4554eba523f,B000702,4f4bb087b44b52d0,152.176.215.82,75064,0,Android,Safari,201,0
79f8cf70-e8ed-419a-876d-82dd7ecd72ad,B000703,f8912988140d256e,31.58.15.138,10466,1,Android,Chrome,176,1
7865dd84-0826-4357-b6a6-3e244d128a20,B000704,986e4d559542126b,87.87.248.92,48032,0,Android,Chrome,293,0
e8932e61-f7a6-498a-9be2-3bf13ea98cdf,B000705,236d745e23e8fc06,111.19.67.168,68538,0,Windows,Chrome,399,0
5d60b427-761c-4c4c-9bdd-ce23dc39d945,B000706,4838fc9de638676b,173.215.41.232,48830,0,Windows,Chrome,214,0
dc025832-3209-479e-856a-b06f7d0454a6,B000707,c9f5f59066a4dd95,185.211.18.119,35139,0,Android,Edge,332,0
07b4c91d-c5f3-4945-a84d-008582416b23,B000708,1bd182af7452df44,210.22.183.34,30545,1,Windows,Edge,56,0
542ad447-d5ee-4858-98b3-5c7697b9a554,B000709,3b3f1f12391ee0ee,115.207.194.183,28720,0,Windows,Chrome,41,1
b97968a8-d9ad-4501-9e03-a9b280ecd0c2,B000710,e732f649767b3546,147.116.143.200,73956,0,macOS,Chrome,226,0
20303207-e995-4441-aa0b-fbb58b345ed2,B000711,5f967ec8fcff85a1,64.229.114.157,26258,0,Windows,Chrome,251,0
f0a135a5-9afa-4bab-b9d9-ceabb86010c6,B000712,bfad31adea7f251b,236.109.130.97,27761,0,macOS,Firefox,479,0
d252f630-b3f5-422e-97c6-3289d398fcb2,B000713,e40c88093dd48bb1,6.122.30.2,68702,0,macOS,Safari,217,0
0674f30a-b56f-4057-84ab-565f1db883dd,B000714,8d78d2b81967f556,107.47.67.65,61222,0,Windows,Chrome,697,0
c728277f-d067-4b7a-9951-4d94764f06ea,B000715,ed155d9b668f4c98,19.157.208.33,53973,0,Android,Chrome,351,0
948f859e-c332-43fe-a511-5ef1ef46e022,B000716,598e1c07ad5b398f,232.149.154.52,84668,0,Windows,Chrome,142,0
a7dbccfe-10d9-4c0b-b48a-132649f48709,B000717,587273e47e54b073,93.37.166.222,79589,0,Windows,Chrome,389,0
018fd16c-43f2-430a-8998-1fb3d9523878,B000718,c6b2e7fc3f7bdbb3,66.6.151.50,78756,0,Windows,Firefox,556,0
37078a8e-9f9d-46dd-b576-d17dc9b8142b,B000719,f6dfc4e5f0366d17,179.40.96.18,85961,0,Android,Chrome,300,0
281271a3-5b74-48f8-b645-536a8e01d20a,B000720,6a1a68b7fc3cf62f,220.115.16.29,50764,0,Windows,Chrome,108,0
b0016323-3db4-42e5-818d-869fbdee6e49,B000721,5fd0edbf21d0b373,105.13.137.228,91734,0,Windows,Chrome,658,0
40b57fe8-da3c-49cb-8785-8a678fd5e3a8,B000722,236d745e23e8fc06,96.32.67.134,96752,0,Windows,Chrome,276,0
f3a3e933-5d17-4c2f-ad6c-2b8f064beeea,B000723,43dc3d2c6389d0ce,11.194.188.24,79707,0,Android,Chrome,328,0
f5d1c692-5869-4615-8d8d-ffcdbc61b953,B000724,c802ce308ab84b82,5.38.248.97,21931,0,macOS,Firefox,106,0
1d215f9f-a857-4baa-93f7-08b91c9765ef,B000725,926889902379bd8d,29.202.175.38,72162,0,Android,Chrome,298,0
740a94ad-4281-41b6-8616-8a24563527ae,B000726,d065d836ee466dc6,114.130.54.132,11172,1,Windows,Chrome,148,0
d125607c-7e6c-4e74-ae2f-ce744967d30d,B000727,66b99946a878ebfc,6.160.67.68,98065,0,macOS,Chrome,206,0
7dab3aa1-0efc-45f4-bce5-5e1c4ec34417,B000728,e732f649767b3546,131.75.181.47,20986,0,macOS,Chrome,50,1
88cfcda0-a167-4f20-a64d-2d3236b0ece0,B000729,b262bcbe325f1292,95.37.211.137,34681,1,macOS,Chrome,404,0
2bb12245-20a4-4bdc-afdc-79f9e0b2cdfc,B000730,990f336c2c7c883a,89.42.228.57,81334,0,Windows,Chrome,345,0
7c9c15fd-2e23-4269-8f8f-28182830bb54,B000731,de04f603ce87f2cc,80.54.162.213,9298,0,Windows,Chrome,226,0
6d2822f7-732f-41bb-b5cf-2bd5be2d7d69,B000732,6d53221a392b0682,15.2.49.142,48140,0,macOS,Chrome,320,0
56a91e82-a0c2-43ea-8903-929fb6e5724b,B000733,cc0b89cbe35b23fd,245.222.98.239,68074,0,Windows,Chrome,132,0
66a46118-f734-449f-90a8-78e4bc7e7af9,B000734,a91a2818d70c172b,236.158.108.54,93557,0,macOS,Safari,1572,0
1848cffb-a51e-4b2b-9962-6d41afb463fa,B000735,2ef45fee3dfec748,185.216.136.107,89832,0,macOS,Chrome,1117,0
cab4a1a3-4cb0-45ec-8aa2-e8aadc60bd44,B000736,7787b8d06282fe12,62.50.66.63,66959,0,macOS,Edge,493,0
7b5b5a3b-3a56-432b-8fdf-050b1cd19528,B000737,dc362c190c63cefa,47.139.120.243,97813,0,Android,Chrome,157,0
1203aace-a2c8-4555-9104-828848d51210,B000738,c291b2debac1b5e3,82.106.156.53,74462,0,Windows,Firefox,179,0
6d494534-67f6-4b53-bdc6-409d32d2bff2,B000739,48230b65a35fadde,128.238.152.253,95792,0,Android,Firefox,218,0
ba88f4fd-1fb7-4426-9d94-7066716cf81d,B000740,ef6bd9846b50952c,18.8.253.25,71350,0,Android,Edge,205,0
a44f3f46-4643-4411-8ec0-e6272f141602,B000741,e493be6d12fec14a,29.228.9.117,48824,0,Windows,Chrome,116,0
ed1ffed6-10f3-4b5a-b419-9d474f4a632e,B000742,2077cf2eb503e289,23.144.242.238,46507,0,Windows,Safari,584,0
344dcdfe-f9c3-42c5-87bb-c937bdfbc865,B000743,db7657cf148b6b0a,92.95.209.245,50958,0,Windows,Chrome,394,0
4c1195f2-0c70-496e-932f-023005a16364,B000744,551a81b978e87209,218.251.235.134,14741,1,Android,Chrome,41,1
e0fcd4f7-5533-4b8e-949e-8dc4a4ead52a,B000745,8ee32bb73c43b969,123.145.177.186,97884,0,macOS,Chrome,556,0
bbe12479-458c-4357-a5cc-2f6697a7137f,B000746,a205f7fc2e98bf89,219.235.13.251,32501,1,Android,Chrome,218,0
aa141d5d-ac8e-429f-98e0-4b71e83ec59e,B000747,c217997f9d06fd09,191.30.67.39,31079,1,macOS,Chrome,188,0
1d8f2870-911b-41ef-a556-ef8367f79a01,B000748,8ff32aa0f11c4d34,103.249.130.214,97917,0,macOS,Chrome,546,0
c1f29767-1817-47ef-a849-be82cdc8cc87,B000749,e98db1ccc1842bff,46.146.151.82,68766,0,Windows,Chrome,559,0
081dccf1-9589-4daf-8e72-5c0b00de0b0c,B000750,f44a3aca7c8721a0,191.30.67.39,16443,0,Windows,Firefox,60,0
dfcfbd57-7e5f-48ec-8df6-760b5ab965e8,B000751,9ea1d8ba32676e83,112.75.31.139,85531,0,Android,Chrome,356,0
a2813548-f1b0-4e69-8211-1a8183878dee,B000752,53a58d54867529f6,71.226.93.216,25575,0,Android,Chrome,249,0
2872293e-f224-4d39-8579-484364cb4337,B000753,36d956a667288061,158.43.65.83,29270,0,Windows,Chrome,123,0
be2ef6db-9b82-44e9-977f-ccf3cba7ee52,B000754,844db149cd5dfc5e,64.112.34.54,49977,0,Windows,Chrome,1163,0
7a29d4c2-9b07-4e15-841e-c4362f453fe1,B000755,8c53b3da52af5543,52.146.215.188,23015,0,iOS,Chrome,710,0
b4697098-e79c-4d49-8fa6-dcf594a941a6,B000756,476b113a027a008f,128.238.152.253,60991,0,macOS,Chrome,427,0
c5c5b7d7-a782-4984-a24b-67e35e511af1,B000757,598e1c07ad5b398f,232.149.154.52,24059,0,Windows,Chrome,521,0
81c1244e-b082-4534-8154-59e1e5d40d35,B000758,d4f1e42c48df5077,168.53.122.140,10792,1,Windows,Chrome,20,1
a3727f85-4827-4ff6-89f1-2f21fcda1290,B000759,40296bc8deca93f8,196.164.193.163,45921,0,Windows,Edge,485,0
9000d744-dae8-41b2-ae43-a679be13dc4b,B000760,6c76fc3fbc61c49b,80.43.146.167,20756,0,Windows,Edge,49,1
39ab305a-c63e-4977-b3e6-4e80e20635f6,B000761,501ab172cc5bec18,185.211.18.119,87341,0,Android,Edge,154,0
e52261ff-b08a-4538-a223-9e8d2a4d510c,B000762,07b11eb431b7c3b3,196.214.189.182,94742,0,macOS,Chrome,376,0
d356a1dc-d9c7-4532-b570-84d2abf2a667,B000763,995512bd9b079d4c,27.92.213.78,41728,0,Android,Chrome,345,0
20886a45-b428-4c10-b60b-f86a771ad287,B000764,805a5ff4e78c2f29,35.36.81.165,8083,0,macOS,Chrome,438,0
c97bd9aa-3ed9-4d8b-aac0-e61a4e06b9d0,B000765,4838fc9de638676b,18.8.253.25,96476,0,Windows,Chrome,1216,0
ede38bd2-b762-4315-bfd8-16778dcd6192,B000766,325ef7a80def0a75,239.65.70.71,45374,0,Windows,Chrome,110,0
c538df7a-bea5-4f68-b53f-9dea88d55adb,B000767,b9c68bfa375765b2,228.226.82.82,18556,0,Windows,Chrome,151,0
a7c441e2-06e0-4169-bc3b-d89d3f5b5525,B000768,496cddbabbd5c26d,203.162.37.16,88578,0,Android,Chrome,343,0
8ebc59ea-81c5-4731-8ebd-6143b8db78a9,B000769,7214e3ab7bb9b15b,59.226.120.94,69891,0,macOS,Chrome,86,0
cec74b57-b583-49a6-b2b7-4914c960290a,B000770,5c3887f862fb9a8d,104.8.30.227,35434,0,Android,Safari,68,0
4c8f26bb-de1a-45ca-8a77-827be04ea0a1,B000771,5af5e0c3907ff2d5,32.65.122.66,44422,0,macOS,Chrome,695,0
487cdcec-4fa5-4ff0-84b3-18538ca67e3c,B000772,b0fa1b75b9136a48,158.43.65.83,66549,0,iOS,Chrome,146,0
255deb6e-2516-4803-83e9-9211e081df1f,B000773,844db149cd5dfc5e,86.166.1.28,93751,0,Windows,Chrome,242,0
08f9a02b-ef88-4890-b2ff-80ceecf0fa7b,B000774,d34f868e38a7afe7,127.72.111.139,55593,0,Windows,Chrome,248,0
75d06922-8909-4b87-8bb6-832dc885d1ed,B000775,071e0e74e757bd90,164.188.131.185,35363,0,macOS,Chrome,826,0
49b64cd9-c6cc-48fc-9c52-3e5210406750,B000776,f59435e0cb5d3263,59.226.120.94,88403,0,Windows,Chrome,515,0
