booking_id,fraud_label,fraud_reason,oval1_score,oval2_score,oval3_score,max_score
B000905,0,legit,0.00012524235353339463,5.352035714167869e-06,5.208516085986048e-06,0.00012524235353339463
B000906,1,credit bustout: high value international + high loss,0.00012528002844192088,0.0011544980807229877,8.058619278017431e-05,0.0011544980807229877
B000907,0,legit,0.00012485188199207187,1.1362847089912975e-06,1.9083610823145136e-05,0.00012485188199207187
B000908,1,new device/ip + short lead time,0.00012477506243158132,0.0022179228253662586,0.0023739493917673826,0.0023739493917673826
B000909,0,legit,0.00012510917440522462,3.6008574966217566e-07,3.3406478905817494e-05,0.00012510917440522462
B000910,0,legit,0.00012493215035647154,1.677525460763718e-06,9.621524441172369e-06,0.00012493215035647154
B000911,0,legit,0.000125513193779625,1.3408851373242214e-05,1.5130785868677776e-05,0.000125513193779625
B000912,0,legit,0.00012499946751631796,1.4216707313607913e-06,8.86264297150774e-06,0.00012499946751631796
B000913,0,legit,0.00012514233822003007,0.0004488765262067318,7.658108188479673e-06,0.0004488765262067318
B000914,0,legit,0.00012501931632868946,2.017804717979743e-06,5.026240614824928e-06,0.00012501931632868946
B000915,0,legit,0.00012490143126342446,1.5928217180771753e-06,2.4725435650907457e-05,0.00012490143126342446
B000916,0,legit,0.00012502422032412142,1.1489205462567043e-05,1.037013680615928e-05,0.00012502422032412142
B000917,0,legit,0.00012474188406486064,1.0464101478646626e-06,2.7938818675465882e-05,0.00012474188406486064
B000918,0,legit,0.00012495815462898463,2.299158268215251e-06,8.076529411482625e-06,0.00012495815462898463
B000919,0,legit,0.00012495122791733593,1.7417014532838948e-05,1.4650898265244905e-05,0.00012495122791733593
B000920,1,fraud user suspicious booking pattern,0.0001251344074262306,0.0010535111650824547,0.00013668238534592092,0.0010535111650824547
B000921,0,legit,0.00012466410407796502,0.0005779259954579175,0.0005821940721943974,0.0005821940721943974
B000922,0,legit,0.0001249591150553897,4.760067895404063e-06,1.2894096471427474e-05,0.0001249591150553897
B000923,1,credit bustout: high value international + high loss,0.00012499089643824846,8.581500151194632e-05,5.3734467655885965e-05,0.00012499089643824846
B000924,0,legit,0.0001249874767381698,8.906174116418697e-06,1.2306672033446375e-05,0.0001249874767381698
B000925,0,legit,0.00012487865751609206,2.0287325241952203e-06,1.0486352948646527e-05,0.00012487865751609206
B000926,0,legit,0.00012510294618550688,3.716283799803932e-06,2.2912503482075408e-05,0.00012510294618550688
B000927,0,legit,0.00012530750245787203,1.4247389117372222e-05,8.917812920117285e-06,0.00012530750245787203
B000928,0,legit,0.00012496851559262723,3.677625272757723e-06,3.830996320175473e-06,0.00012496851559262723
B000929,0,legit,0.00012492544192355126,7.5648426900443155e-06,2.78297156910412e-05,0.00012492544192355126
B000930,1,burst/automation pattern in activity,0.00012443633750081062,0.000777251785621047,0.0012901092413812876,0.0012901092413812876
B000931,0,legit,0.00012489079381339252,3.461295364104444e-06,3.0897383112460375e-05,0.00012489079381339252
B000932,0,legit,0.00012496818089857697,1.9043044403588283e-06,8.259443347924389e-06,0.00012496818089857697
B000933,0,legit,0.00012503135076258332,1.4896670563757652e-06,1.0098151506099384e-05,0.00012503135076258332
B000934,0,legit,0.00012511420936789364,2.5492649001535028e-05,8.003141374501865e-06,0.00012511420936789364
B000935,0,legit,0.00012497555871959776,3.6225515032128897e-06,9.618138392397668e-06,0.00012497555871959776
B000936,0,legit,0.00012496969429776073,5.581236109719612e-06,2.480550938344095e-05,0.00012496969429776073
B000937,0,legit,0.00012537045404314995,0.0011148280464112759,7.237471436383203e-06,0.0011148280464112759
B000938,0,legit,0.00012541016621980816,0.0012019764399155974,5.1724218792514876e-05,0.0012019764399155974
B000939,0,legit,0.00012495441478677094,6.632542863371782e-06,8.705040272616316e-06,0.00012495441478677094
B000940,0,legit,0.00012506534403655678,5.044894351158291e-06,1.1650626220216509e-05,0.00012506534403655678
B000941,0,legit,0.00012499313743319362,8.465081918984652e-06,4.100041223864537e-06,0.00012499313743319362
B000942,0,legit,0.00012502838217187673,7.477307804037991e-07,2.3555567167932168e-05,0.00012502838217187673
B000943,0,legit,0.00012494866678025573,7.685795935685746e-06,2.410325760138221e-05,0.00012494866678025573
B000944,0,legit,0.00012496684212237597,5.060567855252884e-05,1.2858150512329303e-05,0.00012496684212237597
B000945,0,legit,0.00012496684212237597,1.2660229913308285e-06,9.20951151783811e-06,0.00012496684212237597
B000946,0,legit,0.00012515940761659294,5.233498814050108e-05,1.3291309187479783e-05,0.00012515940761659294
B000947,0,legit,0.0001249176129931584,2.4541147922718665e-06,6.888087227707729e-06,0.0001249176129931584
B000948,0,legit,0.00012510638043750077,3.6663288938143523e-06,9.041477824212052e-06,0.00012510638043750077
B000949,0,legit,0.00012495579721871763,2.5747227482497692e-05,1.313600023422623e-05,0.00012495579721871763
B000950,1,credit bustout: high value international + high loss,0.00012486998457461596,0.00039993386599235237,0.0016372702084481716,0.0016372702084481716
B000951,0,legit,0.00012503794278018177,5.865994535270147e-05,1.2539323506643996e-05,0.00012503794278018177
B000952,0,legit,0.00012497961870394647,7.562001883343328e-06,1.2260424227861222e-05,0.00012497961870394647
B000953,0,legit,0.0001249707565875724,4.923012056678999e-06,8.888609954738058e-06,0.0001249707565875724
B000954,0,legit,0.00012504274491220713,4.17667843066738e-06,1.5498821085202508e-05,0.00012504274491220713
B000955,0,legit,0.00012501417950261384,8.624493830211577e-07,5.851554305991158e-06,0.00012501417950261384
B000956,0,legit,0.00012490598601289093,2.4554988158342894e-06,5.339179097063607e-06,0.00012490598601289093
B000957,0,legit,0.0001250296045327559,1.2574278116517235e-06,1.3165814380045049e-05,0.0001250296045327559
B000958,0,legit,0.00012494760449044406,9.328711712441873e-06,1.9360959413461387e-05,0.00012494760449044406
B000959,0,legit,0.00012491157394833863,6.439937806135276e-06,9.99125768430531e-06,0.00012491157394833863
B000960,0,legit,0.00012499457807280123,1.6396718365285778e-06,9.090781531995162e-06,0.00012499457807280123
B000961,0,legit,0.00012535342830233276,3.4948845950566465e-06,7.727177944616415e-06,0.00012535342830233276
B000962,0,legit,0.00012561165203806013,7.388581252598669e-06,9.864181265584193e-06,0.00012561165203806013
B000963,0,legit,0.00012503510515671223,2.5512479169265134e-06,5.823088940815069e-06,0.00012503510515671223
B000964,1,credit bustout: high value international + high loss,0.00012503229663707316,0.001629662699997425,0.0015969201922416687,0.001629662699997425
B000965,0,legit,0.00012487296771723777,8.871319892023166e-07,1.3453134670271538e-05,0.00012487296771723777
B000966,0,legit,0.00012489080836530775,1.238837626260647e-06,6.985759682720527e-06,0.00012489080836530775
B000967,0,legit,0.0001249264314537868,2.521199803595664e-06,7.465816452167928e-06,0.0001249264314537868
B000968,0,legit,0.00012472820526454598,2.893732698794338e-06,2.45010760409059e-05,0.00012472820526454598
B000969,0,legit,0.00012486576451919973,1.7682389170659008e-06,2.0266254068701528e-05,0.00012486576451919973
B000970,0,legit,0.00012505408085417002,9.108226549869869e-06,3.817994638666278e-06,0.00012505408085417002
B000971,0,legit,0.00012495038390625268,2.3199003408080898e-05,2.334533019165974e-05,0.00012495038390625268
B000972,0,legit,0.0001249568013008684,2.4229579139500856e-05,2.150964610336814e-05,0.0001249568013008684
B000973,1,new device/ip + short lead time,0.0001249517808901146,0.0016212508780881763,0.002147540682926774,0.002147540682926774
B000974,0,legit,0.00012514457921497524,9.368163773615379e-06,2.05903979804134e-05,0.00012514457921497524
B000975,0,legit,0.00012490031076595187,1.4647764601249946e-06,5.230617716733832e-06,0.00012490031076595187
B000976,0,legit,0.00012500218872446567,1.6316436131091905e-06,9.027322448673658e-06,0.00012500218872446567
B000977,0,legit,0.00012512777175288647,1.3724297787121031e-06,1.5666455510654487e-05,0.00012512777175288647
B000978,1,credit bustout: high value international + high loss,0.0001247833570232615,2.4317156203323975e-05,0.00021456036483868957,0.00021456036483868957
B000979,1,new user with risky infra + abnormal velocity,0.0001250686909770593,0.0008033973863348365,0.0009717002394609153,0.0009717002394609153
B000980,0,legit,0.00012504582991823554,2.3552196580567397e-05,1.568588413647376e-05,0.00012504582991823554
B000981,0,legit,0.00012480882287491113,3.5742073123401497e-06,1.0027360076492187e-05,0.00012480882287491113
B000982,0,legit,0.00012520783639047295,7.975409971550107e-06,4.582362180372002e-06,0.00012520783639047295
B000983,0,legit,0.00012493316899053752,8.993258234113455e-06,1.5881007129792124e-05,0.00012493316899053752
B000984,0,legit,0.0001247868058271706,7.45457782613812e-06,1.3742707778874319e-05,0.0001247868058271706
B000985,0,legit,0.00012498169962782413,2.627851472425391e-06,5.393476840254152e-06,0.00012498169962782413
B000986,0,legit,0.00012508330109994859,2.275132374052191e-06,4.719095613836544e-06,0.00012508330109994859
B000987,0,legit,0.0001250308268936351,3.360337723279372e-05,6.076151294109877e-06,0.0001250308268936351
B000988,1,burst/automation pattern in activity,0.00012463083839975297,0.00012014732783427462,0.0010753513779491186,0.0010753513779491186
B000989,0,legit,0.00012592149141710252,0.0013552613090723753,1.3902467799198348e-05,0.0013552613090723753
B000990,0,legit,0.0001247934123966843,0.0004512155137490481,0.0006593879661522806,0.0006593879661522806
B000991,0,legit,0.00012500520097091794,1.2566342775244266e-06,6.164275873743463e-06,0.00012500520097091794
B000992,0,legit,0.00012501758465077728,2.8443824703572318e-05,1.0859757821890526e-05,0.00012501758465077728
B000993,0,legit,0.00012514105765148997,7.410986881950521e-07,7.736695806670468e-06,0.00012514105765148997
B000994,0,legit,0.00012492398673202842,1.1582010301935952e-06,5.252996743365657e-06,0.00012492398673202842
B000995,0,legit,0.00012495731061790138,6.881295576022239e-06,2.5925708541763015e-05,0.00012495731061790138
B000996,0,legit,0.00012498340220190585,1.6522898249604623e-06,1.743589928082656e-05,0.00012498340220190585
B000997,0,legit,0.00012492822133935988,9.258906175091397e-06,2.7542191674001515e-05,0.00012492822133935988
B000998,0,legit,0.00012507200881373137,3.822824510280043e-05,1.0375504643889144e-05,0.00012507200881373137
B000999,0,legit,0.00012514166883192956,9.299353223468643e-06,4.999656084692106e-06,0.00012514166883192956
B001000,0,legit,0.00012501484889071435,1.0692472187656676e-06,1.2954891644767486e-05,0.00012501484889071435
B001001,0,legit,0.00012488295033108443,0.0004628875176422298,0.0005419077933765948,0.0005419077933765948
B001002,0,legit,0.00012519396841526031,2.185706762247719e-05,5.664962372975424e-06,0.00012519396841526031
B001003,0,legit,0.00012502851313911378,1.8788416127790697e-05,2.103862243529875e-05,0.00012502851313911378
B001004,0,legit,0.00012498092837631702,8.618355309408798e-07,1.0951854164886754e-05,0.00012498092837631702
B001005,0,legit,0.00012537286966107786,0.0006376251694746315,1.6110012438730337e-05,0.0006376251694746315
B001006,0,legit,0.00012540655734483153,6.821288138780801e-07,2.162871533073485e-05,0.00012540655734483153
B001007,1,user has abnormally high cancellation rate,0.00012493476970121264,3.887911589117721e-06,0.00013296210090629756,0.00013296210090629756
B001008,1,shared infra across multiple fraud users,0.0001245793973794207,6.054765253793448e-05,0.0010826095240190625,0.0010826095240190625
B001009,0,legit,0.00012512585090007633,2.8995651518926024e-05,4.084091415279545e-05,0.00012512585090007633
B001010,0,legit,0.00012492467067204416,7.070555056998273e-07,7.696009561186656e-06,0.00012492467067204416
B001011,0,legit,0.00012493885878939182,2.9212299068603897e-06,9.83354402706027e-06,0.00012493885878939182
B001012,0,legit,0.00012475470430217683,1.8968713675349136e-06,1.3750454854744021e-05,0.00012475470430217683
B001013,0,legit,0.00012485150364227593,4.957043529429939e-06,1.5617119061062112e-05,0.00012485150364227593
B001014,0,legit,0.00012507558858487755,6.981953902140958e-06,4.611015356204007e-06,0.00012507558858487755
B001015,0,legit,0.00012503366451710463,3.351419991304283e-06,4.501534021983389e-06,0.00012503366451710463
B001016,0,legit,0.00012497235729824752,2.299158268215251e-06,8.964952030510176e-06,0.00012497235729824752
B001017,0,legit,0.000125060832942836,1.785250242392067e-05,7.988960533111822e-06,0.000125060832942836
B001018,0,legit,0.0001251928770216182,3.551441977833747e-06,8.143607374222483e-06,0.0001251928770216182
B001019,0,legit,0.00012469556531868875,0.0004641708801500499,0.0006626063259318471,0.0006626063259318471
B001020,0,legit,0.0001250575005542487,3.386017488082871e-05,6.8788676799158566e-06,0.0001250575005542487
B001021,0,legit,0.00012487918138504028,2.5749197448021732e-05,4.328347131377086e-06,0.00012487918138504028
B001022,0,legit,0.0001250738714588806,1.438976028111938e-06,5.064420292910654e-06,0.0001250738714588806
B001023,0,legit,0.0001250170753337443,4.108781286049634e-05,1.3179328561818693e-05,0.0001250170753337443
B001024,0,legit,0.00012486976629588753,2.762170197456726e-06,9.969528946385253e-06,0.00012486976629588753
B001025,0,legit,0.00012481767043936998,3.939434009225806e-06,1.3736782420892268e-05,0.00012481767043936998
B001026,0,legit,0.00012495991541072726,2.7128105557494564e-06,1.5212802281894255e-05,0.00012495991541072726
B001027,0,legit,0.00012502129538916051,4.776622063218383e-06,1.130152668338269e-05,0.00012502129538916051
B001028,0,legit,0.0001250196946784854,1.9359782527317293e-05,1.292356046178611e-05,0.0001250196946784854
B001029,0,legit,0.00012535341375041753,1.732253804220818e-05,1.6679436157573946e-05,0.00012535341375041753
B001030,0,legit,0.00012496416456997395,1.2420856592143537e-06,1.4281627954915166e-05,0.00012496416456997395
B001031,1,new user with risky infra + abnormal velocity,0.00012465412146411836,0.00010414735152153298,0.0010996779892593622,0.0010996779892593622
B001032,1,new user with risky infra + abnormal velocity,0.00012537578004412353,0.0020766824018210173,0.001269234111532569,0.0020766824018210173
B001033,0,legit,0.00012483129103202373,1.829617758630775e-05,1.569917549204547e-05,0.00012483129103202373
B001034,0,legit,0.0001250415516551584,2.9597942557302304e-05,4.538032953860238e-06,0.0001250415516551584
B001035,0,legit,0.00012495010741986334,2.627851472425391e-06,3.4217605389130767e-06,0.00012495010741986334
B001036,0,legit,0.00012501387391239405,1.4275487046688795e-05,1.0027446478488855e-05,0.00012501387391239405
B001037,0,legit,0.00012512548710219562,0.0010589065495878458,3.597416070988402e-05,0.0010589065495878458
B001038,0,legit,0.0001249581837328151,8.509027793479618e-07,8.775110472925007e-06,0.0001249581837328151
B001039,0,legit,0.00012502327444963157,3.699194394357619e-06,5.594655704044271e-06,0.00012502327444963157
B001040,0,legit,0.00012505639460869133,2.7984444841422373e-06,1.119471744459588e-05,0.00012505639460869133
B001041,0,legit,0.0001249676279257983,1.0032633326773066e-05,2.5930070478352718e-05,0.0001249676279257983
B001042,0,legit,0.00012493757822085172,7.815816616130178e-07,1.246500414708862e-05,0.00012493757822085172
B001043,0,legit,0.00012491205416154116,2.567680212450796e-06,1.753494689182844e-05,0.00012491205416154116
B001044,0,legit,0.00012492405949160457,1.6142990943990299e-06,1.5616222299286164e-05,0.00012492405949160457
B001045,0,legit,0.0001248296321136877,1.775551709215506e-06,1.2644543858186807e-05,0.0001248296321136877
B001046,0,legit,0.00012510879605542868,0.0004454819136299193,1.4888730220263824e-05,0.0004454819136299193
B001047,0,legit,0.00012501407763920724,3.551475310814567e-05,8.02909562480636e-06,0.00012501407763920724
B001048,0,legit,0.00012509540829341859,3.3361900477757445e-06,7.104734777385602e-06,0.00012509540829341859
B001049,0,legit,0.00012512443936429918,4.345488832768751e-06,1.2239217539899983e-05,0.00012512443936429918
B001050,0,legit,0.0001251521025551483,3.660133415905875e-06,7.3702203735592775e-06,0.0001251521025551483
B001051,0,legit,0.00012504923506639898,1.430718498340866e-06,1.4613491657655686e-05,0.00012504923506639898
B001052,0,legit,0.00012515562411863357,0.00044751036330126226,5.938684807915706e-06,0.00044751036330126226
B001053,0,legit,0.0001251671783393249,2.3241302187670954e-05,1.3237627172202338e-05,0.0001251671783393249
B001054,0,legit,0.00012494226393755525,2.2360700313583948e-06,8.31222587294178e-06,0.00012494226393755525
B001055,0,legit,0.00012498765136115253,7.685795935685746e-06,1.7823926100390963e-05,0.00012498765136115253
B001056,0,legit,0.00012498504656832665,1.2908946018796996e-06,3.4767226679832675e-06,0.00012498504656832665
B001057,0,legit,0.0001249689084943384,1.0327790732844733e-05,7.1340668910124805e-06,0.0001249689084943384
B001058,0,legit,0.000124905098346062,1.6121862245199736e-06,2.5514613298582844e-05,0.000124905098346062
B001059,0,legit,0.00012494329712353647,1.8628603356773965e-05,1.2753785085806157e-05,0.00012494329712353647
B001060,0,legit,0.00012495607370510697,1.3389020523391082e-06,6.053647211956559e-06,0.00012495607370510697
B001061,0,legit,0.00012498015712480992,7.318606094486313e-06,1.680158129602205e-05,0.00012498015712480992
B001062,0,legit,0.00012484664330258965,9.603391845303122e-06,4.209483813610859e-05,0.00012484664330258965
B001063,1,credit bustout: high value international + high loss,0.000125108752399683,0.0009830293711274862,0.0001608255406608805,0.0009830293711274862
B001064,0,legit,0.00012487448111642152,4.85903228764073e-06,1.8430526324664243e-05,0.00012487448111642152
B001065,0,legit,0.00012495390546973795,9.328344276582357e-06,1.038073514791904e-05,0.00012495390546973795
B001066,0,legit,0.00012505419726949185,1.0639516858645948e-06,1.4132075193629134e-05,0.00012505419726949185
B001067,0,legit,0.00012491630332078785,7.741372428426985e-06,3.1797742849448696e-05,0.00012491630332078785
B001068,0,legit,0.0001250155473826453,4.592261575453449e-06,1.9574663383536972e-05,0.0001250155473826453
B001069,0,legit,0.00012498008436523378,1.732312284730142e-06,1.1380939213267993e-05,0.00012498008436523378
B001070,0,legit,0.00012474803952500224,6.386784662026912e-05,1.257778421859257e-05,0.00012474803952500224
B001071,0,legit,0.00012509191583376378,3.6410206121217925e-06,7.2858442763390485e-06,0.00012509191583376378
B001072,0,legit,0.00012498078285716474,9.054819201992359e-06,1.1291529517620802e-05,0.00012498078285716474
B001073,0,legit,0.00012493637041188776,3.7085403619130375e-06,1.4699634448334109e-05,0.00012493637041188776
B001074,0,legit,0.00012507430801633745,9.938151379174087e-06,5.928313385084039e-06,0.00012507430801633745
B001075,0,legit,0.00012489882647059858,8.52529592521023e-06,4.004209768027067e-05,0.00012489882647059858
B001076,0,legit,0.00012502197932917625,8.186651939467993e-06,2.0164656234555878e-05,0.00012502197932917625
B001077,0,legit,0.0001252293004654348,1.4774132978345733e-05,1.565713682794012e-05,0.0001252293004654348
B001078,0,legit,0.00012495189730543643,7.363863119280722e-07,1.2906491065223236e-05,0.00012495189730543643
B001079,0,legit,0.00012503164180088788,3.505495624267496e-05,1.6350533769582398e-05,0.00012503164180088788
B001080,0,legit,0.00012505272752605379,2.7647420210996643e-06,8.095879820757546e-06,0.00012505272752605379
B001081,0,legit,0.00012486151535995305,1.997065965042566e-06,1.1528202776389662e-05,0.00012486151535995305
B001082,0,legit,0.00012500221782829612,2.023600973188877e-05,1.2679681276495103e-05,0.00012500221782829612
B001083,0,legit,0.00012501086166594177,1.7619811387703521e-06,1.9689816326717846e-05,0.00012501086166594177
B001084,0,legit,0.00012500565208029002,4.1411444726691116e-06,5.84440931561403e-06,0.00012500565208029002
B001085,0,legit,0.00012501135643105954,7.180608008638956e-06,1.5747189536341466e-05,0.00012501135643105954
B001086,0,legit,0.00012504983169492334,2.0923951069562463e-06,3.973466391471447e-06,0.00012504983169492334
B001087,0,legit,0.00012498251453507692,2.9058426207484445e-06,1.7445032426621765e-05,0.00012498251453507692
B001088,0,legit,0.00012501509627327323,1.2515935850387905e-05,1.557412906549871e-05,0.00012501509627327323
B001089,0,legit,0.000124913000036031,1.438976028111938e-06,7.560379799542716e-06,0.000124913000036031
B001090,0,legit,0.00012499725562520325,2.193176987930201e-05,9.529244380246382e-06,0.00012499725562520325
B001091,1,credit bustout: high value international + high loss,0.0001250686327693984,0.0005833542672917247,7.403712515952066e-05,0.0005833542672917247
B001092,0,legit,0.00012497913849074394,1.2660229913308285e-06,1.2177926691947505e-05,0.00012497913849074394
B001093,0,legit,0.00012516151764430106,1.350642264696944e-06,4.468628048925893e-06,0.00012516151764430106
B001094,0,legit,0.000125055099488236,1.6522898249604623e-06,1.2859874914283864e-05,0.000125055099488236
B001095,0,legit,0.0001249755296157673,3.0983053420641227e-06,2.2978088964009658e-05,0.0001249755296157673
B001096,1,shared infra across multiple fraud users,0.00012473008246161044,0.003166827140375972,0.0012236412148922682,0.003166827140375972
B001097,0,legit,0.00012494128895923495,8.618355309408798e-07,9.278372999688145e-06,0.00012494128895923495
B001098,0,legit,0.00012511339446064085,4.7626699597458355e-06,1.1552608157217037e-05,0.00012511339446064085
B001099,0,legit,0.0001248765183845535,8.318346772284713e-06,1.2118932318117004e-05,0.0001248765183845535
B001100,0,legit,0.00012494837574195117,5.890392276342027e-05,1.8314427506993525e-05,0.00012494837574195117
B001101,0,legit,0.00012530518870335072,0.0009938535513356328,1.187641464639455e-05,0.0009938535513356328
B001102,0,legit,0.00012504782353062183,8.06249033757922e-07,2.960578513011569e-06,0.00012504782353062183
B001103,0,legit,0.00012508731742855161,7.105369149940088e-06,1.3733363630308304e-05,0.00012508731742855161
B001104,0,legit,0.00012497365241870284,8.465484597763862e-07,1.1678638657031115e-05,0.00012497365241870284
B001105,0,legit,0.00012584666546899825,1.5617837334502838e-06,2.7000069167115726e-06,0.00012584666546899825
B001106,0,legit,0.00012492599489632994,2.216903794760583e-06,1.138184052251745e-05,0.00012492599489632994
B001107,0,legit,0.00012496950512286276,1.7777339280655724e-06,9.898389180307277e-06,0.00012496950512286276
B001108,0,legit,0.00012490522931329906,4.277761490811827e-06,1.2028535820718389e-05,0.00012490522931329906
B001109,0,legit,0.00012544049241114408,0.001111100078560412,4.5285192754818127e-05,0.001111100078560412
B001110,0,legit,0.000125104037579149,6.718543090755702e-07,1.0417838893772569e-05,0.000125104037579149
B001111,0,legit,0.00012502654863055795,8.906174116418697e-06,1.7152211512438953e-05,0.00012502654863055795
B001112,0,legit,0.0001251276844413951,8.346840331796557e-06,2.9186345273046754e-05,0.0001251276844413951
B001113,0,legit,0.00012515089474618435,0.0004530500737018883,8.492935194226447e-06,0.0004530500737018883
B001114,0,legit,0.0001249896304216236,8.90108935891476e-07,8.25959250505548e-06,0.0001249896304216236
B001115,0,legit,0.0001249510532943532,3.498453224892728e-06,7.598892807436641e-06,0.0001249510532943532
B001116,0,legit,0.00012465105101000518,0.00046236193156801164,0.0004981866804882884,0.0004981866804882884
B001117,0,legit,0.0001250680215889588,7.32930038793711e-06,7.259342510224087e-06,0.0001250680215889588
B001118,0,legit,0.00012524811609182507,1.4896670563757652e-06,1.2404878361849114e-05,0.00012524811609182507
B001119,0,legit,0.0001249073538929224,1.0088429007737432e-06,9.817149475566112e-06,0.0001249073538929224
B001120,0,legit,0.00012524407065939158,4.860410626861267e-06,1.7832340745371766e-05,0.00012524407065939158
B001121,0,legit,0.00012507727660704404,3.424270289542619e-06,7.644341167178936e-06,0.00012507727660704404
B001122,0,legit,0.00012522122415248305,2.704485041249427e-06,7.880715202190913e-06,0.00012522122415248305
B001123,0,legit,0.00012508378131315112,1.3649649190483615e-05,1.0338067113480065e-05,0.00012508378131315112
B001124,0,legit,0.00012497940042521805,1.2621064342965838e-05,1.4465293133980595e-05,0.00012497940042521805
B001125,0,legit,0.00012501953460741788,1.8611253835842945e-06,7.107670171535574e-06,0.00012501953460741788
B001126,0,legit,0.0001248881162609905,3.2030577585828723e-06,1.6666130250087008e-05,0.0001248881162609905
B001127,0,legit,0.00012507477367762476,4.428957254276611e-05,1.7637612472753972e-05,0.00012507477367762476
B001128,0,legit,0.00012499532022047788,5.058436272520339e-06,4.637404344975948e-06,0.00012499532022047788
B001129,0,legit,0.0001249610650120303,1.6533105736016296e-05,9.600932571629528e-06,0.0001249610650120303
B001130,1,shared infra across multiple fraud users,0.0001249237684533,0.00010726092295954004,0.0002645173226483166,0.0002645173226483166
B001131,0,legit,0.00012488424545153975,1.6701734466550988e-06,1.51017111420515e-05,0.00012488424545153975
B001132,0,legit,0.00012506659550126642,2.1014529920648783e-06,1.2595406587934121e-05,0.00012506659550126642
B001133,0,legit,0.00012517224240582436,1.7553033103467897e-05,1.3158139154256787e-05,0.00012517224240582436
B001134,0,legit,0.00012587499804794788,2.113071059284266e-05,6.93418551236391e-05,0.00012587499804794788
B001135,0,legit,0.00012496451381593943,6.874950599922158e-07,1.4457651559496298e-05,0.00012496451381593943
B001136,0,legit,0.00012493642861954868,4.86410590383457e-06,1.0008060598920565e-05,0.00012493642861954868
B001137,0,legit,0.00012489539221860468,1.175228590000188e-05,1.293900186283281e-05,0.00012489539221860468
B001138,0,legit,0.00012513637193478644,2.6893146696238546e-06,6.914759978826623e-06,0.00012513637193478644
B001139,0,legit,0.00012493309623096138,3.6239350720279617e-06,7.982765964698046e-06,0.00012493309623096138
B001140,0,legit,0.00012495600094553083,9.603391845303122e-06,2.856108039850369e-05,0.00012495600094553083
B001141,0,legit,0.0001250566856469959,1.583378434588667e-05,7.430050573020708e-06,0.0001250566856469959
B001142,0,legit,0.0001250414934474975,2.3398575649480335e-05,1.3357767784327734e-05,0.0001250414934474975
B001143,0,legit,0.00012490169319789857,3.465980398686952e-06,1.8126907889381982e-05,0.00012490169319789857
B001144,0,legit,0.000124998769024387,2.75469028565567e-05,1.112834161176579e-05,0.000124998769024387
B001145,1,shared infra across multiple fraud users,0.00012471516674850136,0.00022961353533901274,0.0013994844630360603,0.0013994844630360603
B001146,0,legit,0.00012499418517109007,9.381888958159834e-06,3.462571112322621e-05,0.00012499418517109007
B001147,0,legit,0.00012496052659116685,2.0446703274501488e-05,7.986755008460023e-06,0.00012496052659116685
B001148,0,legit,0.00012505502672865987,6.866541752970079e-06,2.81585926131811e-06,0.00012505502672865987
B001149,0,legit,0.00012589384277816862,2.9497468858608045e-06,5.528727797354804e-06,0.00012589384277816862
B001150,0,legit,0.00012495559349190444,2.694636714295484e-05,2.598509490780998e-05,0.00012495559349190444
B001151,1,credit bustout: high value international + high loss,0.00012477321433834732,1.9684091512317536e-06,8.44470487209037e-05,0.00012477321433834732
B001152,0,legit,0.0001249481865670532,1.629942062209011e-06,9.190000128000975e-06,0.0001249481865670532
B001153,0,legit,0.00012498309661168605,1.452413812330633e-06,8.76483136380557e-06,0.00012498309661168605
B001154,0,legit,0.0001250123168574646,1.754992581481929e-06,7.963695679791272e-06,0.0001250123168574646
B001155,0,legit,0.00012504271580837667,6.48770947009325e-06,1.1791246834036428e-05,0.00012504271580837667
B001156,0,legit,0.00012503203470259905,1.3193801351008005e-05,6.000247140036663e-06,0.00012503203470259905
B001157,0,legit,0.00012504779442679137,4.9627155931375455e-06,6.150619810796343e-06,0.00012504779442679137
B001158,0,legit,0.00012500397861003876,6.89318176227971e-06,2.6747822630568407e-05,0.00012500397861003876
B001159,0,legit,0.00012498073920141906,3.684584044094663e-06,1.0689625014492776e-05,0.00012498073920141906
B001160,1,shared infra across multiple fraud users,0.00012460896687116474,0.0007054908201098442,0.0012630498968064785,0.0012630498968064785
B001161,1,credit bustout: high value international + high loss,0.0001247950131073594,5.470890391734429e-05,0.00018751874449662864,0.00018751874449662864
B001162,0,legit,0.00012499371950980276,6.248234967642929e-06,6.048340765119065e-06,0.00012499371950980276
B001163,0,legit,0.00012495277042035013,1.084101586457109e-05,2.7548398065846413e-05,0.00012495277042035013
B001164,0,legit,0.00012487969070207328,2.7501255317474715e-05,2.170078550989274e-05,0.00012487969070207328
B001165,0,legit,0.00012492401583585888,9.624819540476892e-06,2.6654612156562507e-05,0.00012492401583585888
B001166,0,legit,0.00012507865903899074,1.9452597825875273e-06,7.980337613844313e-06,0.00012507865903899074
B001167,1,new user with risky infra + abnormal velocity,0.0001247209875145927,6.221715011633933e-05,0.0011778187472373247,0.0011778187472373247
B001168,1,shared infra across multiple fraud users,0.0001254555827472359,0.003750215284526348,0.001487246947363019,0.003750215284526348
B001169,0,legit,0.00012496190902311355,2.497622290320578e-06,8.666552275826689e-06,0.00012496190902311355
B001170,0,legit,0.00012490946392063051,1.3725816643272992e-05,1.6623371266177855e-05,0.00012490946392063051
