passenger_id,booking_id,user_id,agency_id,passenger_email_domain,is_suspicious_domain
693b8469-109c-4b6a-a226-11ff6590c948,B002289,U00124,A0117,guerrillamail.com,1
1b907636-f912-4043-ba24-79b3efc9579c,B002289,U00124,A0117,airnova.sg,0
9f71a2c9-0a87-4f42-81ed-6d8ce5ca5e94,B002289,U00124,A0117,yahoo.com,0
6c70f7fe-bc85-4263-8804-1d284d027a7b,B002290,U00522,A0121,travelcorp.com,0
c0b13d57-ea2c-4673-abc7-bf3570729591,B002290,U00522,A0121,travelcorp.com,0
34ee0b9f-5dd5-43f3-a020-bd8b42a3b15a,B002290,U00522,A0121,travelcorp.com,0
2a00d291-2f4e-421c-b4a0-202ec578f3ec,B002290,U00522,A0121,mail.com,0
b1b9a325-fb86-496f-a9ae-bd990bd94ed5,B002290,U00522,A0121,travelcorp.com,0
aa5d25fc-8109-4623-95ab-fc5183cf3afb,B002290,U00522,A0121,aol.com,0
c213deb5-542a-4ccd-99b3-fab04e381322,B002290,U00522,A0121,travelcorp.com,0
bc740420-8df5-4e06-b984-be10d6bfd3c5,B002291,U00067,A0017,traveledge.com,0
19fed165-bf27-4da0-b3bd-75381b16cf18,B002292,U00517,A0179,yahoo.com,0
b50cc630-d5ef-4a27-833b-3626b9af19d2,B002293,U00156,A0153,airventure.com,0
8f787125-59a9-41b9-b73a-163023cb1c5f,B002294,U00255,A0163,flyhigh.ae,0
01b90c7e-a5f8-42e9-a0a6-615699207d87,B002294,U00255,A0163,zoho.com,0
348a979a-7d21-4ab2-87ca-113c66d2797b,B002295,U00117,A0145,fakeinbox.org,1
5108dfce-b610-4b41-a97d-602b4048ee94,B002295,U00117,A0145,travelprime.com,0
526386e3-5ee8-4f51-b057-ed653c454ea3,B002296,U00359,A0046,jetsetgo.in,0
3e9ec988-3f23-42aa-a13a-39d3bb9eeea1,B002296,U00359,A0046,jetsetgo.in,0
46a4b2aa-02a2-4708-963c-000b6e9c0b09,B002297,U00579,A0058,gmail.com,0
b380526f-6db4-4635-be28-b9809cf31a5d,B002297,U00579,A0058,swiftfly.in,0
e7948848-1c5c-4e98-b244-196786c4ad78,B002298,U00742,A0020,horizonair.co,0
2de33ae6-e733-458c-910a-d256d1e3c666,B002298,U00742,A0020,horizonair.co,0
b2ae1fb4-4ebe-463f-b352-4b030e930bda,B002299,U00153,A0120,wingcraft.uk,0
577e86d7-5d09-4068-813c-bd21616b4535,B002299,U00153,A0120,wingcraft.uk,0
5ce20587-d17d-43c4-b636-c4dfdf47531a,B002300,U00193,A0142,aol.com,0
0ed46f34-a6c1-4544-9011-4a58992e7ab3,B002301,U00103,A0200,wingcraft.uk,0
e1b8e2db-293d-4515-a6b3-0b7711d329ad,B002301,U00103,A0200,wingcraft.uk,0
073c5d14-ef44-45d8-b6b1-5deede762b70,B002302,U00461,A0072,tempmail.xyz,1
1698492e-40f7-43df-9683-e6dc7f99142e,B002303,U00180,A0016,aerobiz.uk,0
c591e99d-06d4-43b3-bb60-d234f0ddfa26,B002303,U00180,A0016,protonmail.com,0
c4eeacdd-0cd9-4d08-86b3-21a6eb6e4913,B002303,U00180,A0016,aerobiz.uk,0
81153a7c-291a-4951-8467-12bed27e80e1,B002304,U00049,A0054,gmail.com,0
c55aa155-bf84-4984-a8c7-812d81d1c138,B002304,U00049,A0054,wingspan.sg,0
b4e49757-7901-4531-9036-e827dfdf4154,B002304,U00049,A0054,wingspan.sg,0
2c4cab9d-739d-4de7-88a8-8dbfa0f55084,B002305,U00424,A0116,tempmail.xyz,1
0a2b03c5-fb35-4cb8-ba98-8e621a40ebb9,B002306,U00293,A0090,yahoo.com,0
713ef418-9a7d-441b-9be4-a48f1eb0217a,B002307,U00774,A0080,gmail.com,0
5adf0ef4-6327-489b-8ab8-4e8a8fd71f69,B002307,U00774,A0080,wingcraft.uk,0
3631aebf-5953-44f0-bc00-1ea62781847a,B002307,U00774,A0080,wingcraft.uk,0
0faafe1f-a27d-4f18-9b17-a1fc30e6c3e1,B002307,U00774,A0080,yandex.com,0
5e1b82cc-8de6-416d-b799-e689d669b911,B002308,U00094,A0012,discard.email,1
869ee42b-2d63-4ad1-8acf-50a18e68f390,B002308,U00094,A0012,trashmail.net,1
e8fd85fc-d1b5-4335-8695-53a8b18b37d1,B002308,U00094,A0012,yahoo.com,0
1ea880bc-ae49-4d0a-a651-1eae95cbf161,B002308,U00094,A0012,routemaster.co,0
8330e00e-45e1-46b8-acd1-ce84c7e83e9b,B002309,U00678,A0041,mailinator.com,1
73217ec5-023e-4570-869c-a972472332bc,B002309,U00678,A0041,travelcorp.com,0
f4c0c5c5-bdee-4252-abef-6d5a5d8f5606,B002309,U00678,A0041,travelcorp.com,0
497f4614-a1ad-42d5-aac2-380fec8e714f,B002309,U00678,A0041,travelcorp.com,0
4a80000e-82f8-4973-bcfb-d17869c73932,B002309,U00678,A0041,mail.com,0
6a793d63-7cac-4da1-989d-8009b00f7eeb,B002309,U00678,A0041,travelcorp.com,0
50184521-183b-4f60-95f6-69a3cfe27fc4,B002309,U00678,A0041,travelcorp.com,0
3e77f980-d8b2-4a3c-b45a-a5b58efa3d84,B002310,U00281,A0170,bookmyflight.in,0
ee852088-5e5b-4aee-897f-339eadfb12b9,B002310,U00281,A0170,bookmyflight.in,0
4631e272-c206-4d2b-bcde-5a19ba76fc11,B002311,U00611,A0037,airnova.sg,0
d35b66f1-8f11-4801-b28f-049144adb199,B002312,U00713,A0001,travelcorp.com,0
37494622-332d-40a0-ae2c-1f17d772d52d,B002313,U00366,A0192,fakeinbox.org,1
8dcf5b6c-72fb-49d7-81cc-7be799ea6b0d,B002314,U00071,A0104,skypaths.uk,0
5202851c-1c9d-4e9d-be58-44996ca2f93e,B002315,U00771,A0126,jetsetgo.in,0
dfbb673b-d2e2-4934-9818-5a82c3abb662,B002316,U00737,A0148,trashmail.net,1
3ed2d8c1-180d-4e7c-9ea7-453b6feff8e9,B002316,U00737,A0148,discard.email,1
5c9c3a01-9568-40df-94b3-bb1b0b74990f,B002316,U00737,A0148,globalwings.co,0
162eb357-541f-4862-9d5b-d8e76e622fb5,B002316,U00737,A0148,mailinator.com,1
768d5a0f-0e1a-4ef2-b9e7-7be7966293ca,B002316,U00737,A0148,protonmail.com,0
92786eff-84b9-4b1f-a70b-50dc645edee8,B002317,U00745,A0001,travelcorp.com,0
2ea5cab2-611a-40b0-873b-8d72bd46b3e8,B002318,U00368,A0109,travelworks.sg,0
7cc10f75-9776-4a54-91ad-acb5224a05d4,B002318,U00368,A0109,mail.com,0
0ddbf471-5903-43e9-a446-2f2d0918ab87,B002319,U00751,A0161,travelcorp.com,0
19f81b94-191f-4c85-9da4-34ddb0cd0ed7,B002320,U00324,A0048,airdesk.uk,0
f30a220e-e45d-4b20-a4b8-41d3c99bf4e1,B002321,U00063,A0154,gmail.com,0
28e3f571-a73c-471c-a138-f8f7a8b15dec,B002322,U00168,A0013,flydeals.com,0
dd07c502-1ebc-41b6-a730-6e2f32857c73,B002322,U00168,A0013,flydeals.com,0
4b7dc18b-9813-4628-8e1f-abab061deb52,B002322,U00168,A0013,flydeals.com,0
a623f670-de54-4237-9e23-1fdc6b6f77de,B002322,U00168,A0013,flydeals.com,0
bc1d038b-e5bd-4ae9-a636-e52edc7f2172,B002322,U00168,A0013,yahoo.com,0
270383df-47ad-45be-8623-b3d7f80b8b26,B002322,U00168,A0013,flydeals.com,0
2427eaba-0c62-413a-b43b-832db29decaf,B002323,U00245,A0005,sharklasers.com,1
c4e7f6a6-6591-4dd3-8c8d-4de7dcbedbe6,B002324,U00269,A0101,outlook.com,0
834fdd78-9335-43b8-95c0-21c97620c592,B002324,U00269,A0101,gmail.com,0
22bc1ad9-8e73-4465-8511-25127a01dde7,B002324,U00269,A0101,yahoo.com,0
5b16ad66-8031-4c49-840a-f3b988d570cc,B002324,U00269,A0101,quicktrips.com,0
029b91a2-6dfc-4a2d-b71e-4536e626c4a3,B002325,U00311,A0040,throwaway.email,1
2082aab2-43d3-4a86-9766-0a0fb8708cd1,B002326,U00156,A0153,airventure.com,0
0395cbc6-0f4e-4536-8a3a-18cec627f9dd,B002327,U00117,A0145,throwaway.email,1
449b8de8-270c-454e-8665-7bf1060fdbb0,B002328,U00459,A0015,gotravel.in,0
32b1971e-85dd-477d-869d-5c7450fe7435,B002329,U00562,A0103,tempmail.xyz,1
41b9a5e1-bc24-4be3-8527-267d87d3b485,B002330,U00280,A0076,jetforce.co,0
6e9ec587-0cf9-4150-aa4f-b72d8e57e82d,B002330,U00280,A0076,gmail.com,0
38578ad2-065d-4bc0-8237-48abab953dec,B002331,U00650,A0162,globeways.in,0
c5187e76-beb8-41bb-9373-36002b119914,B002332,U00634,A0004,skybound.co,0
ce8e56b6-d7e8-4170-8e26-31bd3c3f4b22,B002333,U00528,A0092,routemaster.co,0
2c639847-87ad-4057-8353-1ea558d44f40,B002333,U00528,A0092,routemaster.co,0
8c39bed7-5e55-4a4c-b39c-9f1ae17fed62,B002334,U00410,A0179,jetstream.ae,0
96b0615b-9028-4b6e-83d0-715a4eb9f481,B002334,U00410,A0179,yahoo.com,0
2675ad2c-68b2-4b02-adef-a57d0f35edd5,B002335,U00145,A0131,fakeinbox.org,1
6d4bc9c1-24c5-448d-bdc1-811ce1e5c92d,B002336,U00521,A0076,jetforce.co,0
b2fbb1e4-b7e2-459a-9069-15e6ba761320,B002337,U00507,A0095,gotravel.in,0
b44e7960-9ccf-4c0c-a673-cdea13542e60,B002338,U00662,A0021,quicktrips.com,0
9b033305-66a0-4ea1-9a11-098a13685879,B002338,U00662,A0021,quicktrips.com,0
14ac7119-c3f6-4814-8feb-05b7a6190eff,B002338,U00662,A0021,quicktrips.com,0
6dcfe2b3-209b-43be-adee-90e815ccf3c1,B002338,U00662,A0021,quicktrips.com,0
1ee99b94-205f-4e24-98b5-b95f3ad9dfb3,B002338,U00662,A0021,quicktrips.com,0
8351e1ac-f830-45f3-9696-55308280b0b5,B002338,U00662,A0021,quicktrips.com,0
54f4bc84-63fe-418d-a42d-8140a487dbc1,B002338,U00662,A0021,quicktrips.com,0
b43ea413-4caa-49bc-9095-de2f29d10c4d,B002339,U00659,A0131,outlook.com,0
609a1f73-f460-49bd-99e7-cfeedf7f113f,B002339,U00659,A0131,gmail.com,0
26fe1d0a-a347-4e27-a8eb-a008008871c0,B002340,U00063,A0154,flyscope.ae,0
3baff9b1-26fe-44c6-be06-aa7340dbf421,B002340,U00063,A0154,flyscope.ae,0
fa9cbdb8-9e47-49cb-b822-b34f290ad21c,B002340,U00063,A0154,flyscope.ae,0
02333561-d786-4fd0-822b-65f7c00788ad,B002340,U00063,A0154,flyscope.ae,0
dc10b7e6-e987-4be5-bf17-ec8f9b397142,B002340,U00063,A0154,flyscope.ae,0
36a57fd4-f2c0-45f9-b328-22c21547d741,B002341,U00130,A0059,tempmail.xyz,1
9ed41919-4c7e-4581-aa29-ad803ce6ad4f,B002342,U00034,A0193,discard.email,1
8233682f-f2a7-4742-bda2-cdd12838f0e4,B002343,U00120,A0086,jetsetgo.in,0
af437521-0b96-4fb4-acff-f3be644571e8,B002343,U00120,A0086,jetsetgo.in,0
3fa464ff-1b7d-4154-a310-e3659c5298ba,B002343,U00120,A0086,hotmail.com,0
19146513-e36f-45d8-9741-aaa654f41092,B002343,U00120,A0086,jetsetgo.in,0
fb81cb8e-d5fb-450f-9e72-9a326c51fae3,B002344,U00006,A0165,discard.email,1
0a07dcf3-1e40-460c-9f8a-26bd416976d2,B002344,U00006,A0165,protonmail.com,0
154fe76b-5b32-4e7e-a6f8-581bc73f5e52,B002345,U00618,A0035,throwaway.email,1
5db03be9-5edb-4c73-a6d1-c1546ea6d176,B002345,U00618,A0035,travelzen.in,0
41f69c6e-8c23-4e62-9031-32f4184c6bb8,B002346,U00095,A0062,flynext.sg,0
9f857f7f-75a0-4065-97da-ca34e36467b5,B002347,U00296,A0037,guerrillamail.com,1
730fc838-101a-4b55-b648-e4f4b11eafb9,B002348,U00682,A0111,mailinator.com,1
5de0ba1f-86c5-4321-a0fe-02c8c2dd37c8,B002348,U00682,A0111,tripcraft.in,0
7b35327c-9ee3-4fd2-a5ae-253ccc12d23e,B002348,U00682,A0111,mailinator.com,1
403a2ae4-5ca0-41d1-9cca-21812bfef838,B002348,U00682,A0111,tripcraft.in,0
2f0da54a-f150-44db-9091-441a25493d08,B002349,U00322,A0059,throwaway.email,1
8a008794-a771-4541-8e51-984d9167bafc,B002350,U00582,A0127,jetforce.co,0
f657897f-9b2a-4bf6-b9c0-e328517e541c,B002350,U00582,A0127,voyagepro.sg,0
cdec182e-c539-4c8b-a383-0cb4955d4046,B002351,U00034,A0193,airventure.com,0
d717c9b1-9f80-49b6-b1fc-73d3318b4913,B002351,U00034,A0193,airventure.com,0
277dd778-c0b2-48a6-a63f-8387150cde2c,B002352,U00055,A0069,globalwings.co,0
92ee52cb-ab67-4aec-a1a9-0581a6985e49,B002353,U00390,A0118,yandex.com,0
c50e0cdf-a70c-49c8-867e-74fa86f0c1c1,B002353,U00390,A0118,travelmax.com,0
6ed62e77-c7b2-4d65-ae98-f7fc047274d2,B002353,U00390,A0118,travelmax.com,0
9edca680-ddc5-451e-b541-5a7dcb49a433,B002353,U00390,A0118,yandex.com,0
28ce71a0-35e1-4620-a7a7-45a9273a3ab0,B002354,U00711,A0094,throwaway.email,1
194b56dd-6c00-4fb9-b698-e6c2b80014b6,B002354,U00711,A0094,wingspan.sg,0
3dfd073e-06d9-4a3a-8046-c1fd944c388b,B002354,U00711,A0094,wingspan.sg,0
03aff0ce-a592-4d22-b1a1-527659353618,B002354,U00711,A0094,wingspan.sg,0
621a6d7a-6c2b-4bfe-b1d9-79f934b74b51,B002354,U00711,A0094,mail.com,0
7369c33f-c845-4788-90ce-56e9eaab39f1,B002355,U00592,A0141,tempmail.xyz,1
c32bfd93-c30c-4a75-8569-bb01a1194907,B002356,U00178,A0062,flynext.sg,0
464601f9-6119-432d-b72a-715b9f42407d,B002357,U00476,A0172,routemaster.co,0
c66f47e4-3634-4c6c-97c2-9ea6d0fcf95c,B002357,U00476,A0172,routemaster.co,0
9c93c455-9b32-49e7-a8f5-5157b21fb47d,B002358,U00186,A0103,tourhub.in,0
91a97f16-717a-4192-b7e4-4cc342e991c5,B002358,U00186,A0103,tourhub.in,0
622034e3-cb91-4de6-bddb-20aca93becc1,B002359,U00006,A0165,guerrillamail.com,1
a001c1df-b8ab-4dd0-8ed7-8aabc700000f,B002360,U00558,A0134,guerrillamail.com,1
e2f363e9-8c52-4da3-9f68-9a52b1b5d63b,B002360,U00558,A0134,wingspan.sg,0
8142f561-67dc-4deb-a99a-7e8216b2f01e,B002361,U00176,A0029,protonmail.com,0
39be563b-d9ba-49bb-9390-3a4a9e97819a,B002361,U00176,A0029,travelworks.sg,0
4a3d660a-a04e-45d8-bef8-e6ed993b7030,B002361,U00176,A0029,hotmail.com,0
2cff1945-b339-4ef2-8394-bf58886ac022,B002361,U00176,A0029,travelworks.sg,0
813dc952-3059-4ddc-b517-5541d8625529,B002361,U00176,A0029,travelworks.sg,0
1cb16334-eb50-4b93-af7f-2d790b848cf4,B002361,U00176,A0029,icloud.com,0
dd822fde-bd68-4a97-a9bd-101ce42d7b5c,B002361,U00176,A0029,travelworks.sg,0
233fab64-9673-481d-922f-8292e6df3328,B002361,U00176,A0029,icloud.com,0
6148a928-6117-494b-8f96-88416f2f0bf6,B002362,U00775,A0178,swiftfly.in,0
98e05d28-8578-4cc8-9d79-1fe30d685726,B002362,U00775,A0178,swiftfly.in,0
9d913cea-c921-45c7-a3eb-493dd555e61b,B002363,U00200,A0153,sharklasers.com,1
4dbb0f96-54e6-4da6-aa13-894a07484b94,B002363,U00200,A0153,airventure.com,0
e0fba585-373c-489a-814d-145d9e172712,B002363,U00200,A0153,airventure.com,0
31f1d788-98bc-4b3e-af3f-2a263c648e26,B002363,U00200,A0153,mailinator.com,1
67ddfa72-cb64-452d-b5d3-921d89ad8a0b,B002363,U00200,A0153,airventure.com,0
238abeec-6b4b-4756-b786-edb0edb070fe,B002363,U00200,A0153,trashmail.net,1
15039046-72da-42c9-a0da-70afa2ea273f,B002364,U00316,A0006,mailinator.com,1
bbfa2b50-239c-42ab-bb8f-6df3edc26b8b,B002364,U00316,A0006,jetsetgo.in,0
d6d7bb4e-2ee3-4f53-852d-f9b4fb506e07,B002364,U00316,A0006,jetsetgo.in,0
8c2cfc00-745f-4219-b5ef-f87f1f9e0b7a,B002364,U00316,A0006,jetsetgo.in,0
7a948521-c656-40d7-b861-9b745dacc088,B002364,U00316,A0006,hotmail.com,0
1a964e67-15f7-4e05-b9ee-61957df36115,B002365,U00469,A0027,airsync.in,0
bcbe8f02-2c3d-410b-ae2d-04a09991c533,B002365,U00469,A0027,airsync.in,0
54abe949-4ee0-4ba3-8e91-3872517b6c55,B002366,U00539,A0116,guerrillamail.com,1
750f2df7-6e28-4ac1-bffb-23c050fad41d,B002366,U00539,A0116,jetforce.co,0
140ad066-7541-4f13-998c-cefa6e484c71,B002366,U00539,A0116,yandex.com,0
14f43171-2823-49b1-96d0-8e1db0d01fa6,B002367,U00535,A0033,icloud.com,0
dbb39bd3-3662-4cf6-b359-7c4cc64d4dc0,B002368,U00221,A0088,airdesk.uk,0
0a7699be-ba59-4fd7-82ed-8001b8058840,B002369,U00404,A0139,sharklasers.com,1
e757de04-6a92-4ec0-b172-9c98a777feed,B002370,U00670,A0172,mailinator.com,1
f7f541b2-99ca-497d-aa6d-9635a22d4a50,B002371,U00643,A0096,throwaway.email,1
9c9a678d-eae2-450c-8878-03678adff4d1,B002371,U00643,A0096,aerobiz.uk,0
d847c4e7-1820-40e0-949a-1b456d38851b,B002371,U00643,A0096,aerobiz.uk,0
409c2f2d-4bd6-4b02-96ab-ea03a7b4b3c0,B002372,U00167,A0158,throwaway.email,1
7606f8de-42de-4fe2-92ac-8cf4a43ec919,B002372,U00167,A0158,aol.com,0
98dd1b24-60cc-4f1d-9068-fcf2621e7aa4,B002372,U00167,A0158,travelmax.com,0
001fee88-65a6-47c0-a7df-7b402eda04e8,B002372,U00167,A0158,travelmax.com,0
a0333eb5-622a-4da8-bd18-99df9b6198ba,B002372,U00167,A0158,aol.com,0
dace42a2-46f6-4ebc-8958-7b4e1ecff3ce,B002372,U00167,A0158,fakeinbox.org,1
bcefc0bd-41b1-4e82-9968-728c1bfbe4fc,B002373,U00462,A0060,horizonair.co,0
d7b8e2a3-9eb7-4056-b74c-907e7d7ae786,B002373,U00462,A0060,horizonair.co,0
ae629541-f9d8-49dc-bace-b8ab7908821e,B002373,U00462,A0060,horizonair.co,0
4c4e16c6-84b0-4a16-b6d2-db2a67b506d2,B002373,U00462,A0060,protonmail.com,0
a0343b42-c885-4747-a18c-6e188db47a70,B002373,U00462,A0060,hotmail.com,0
8f8ab5cf-59be-4034-969a-701028c6099b,B002373,U00462,A0060,zoho.com,0
5bfb44c9-76a9-4bc9-becd-c433eac85e9e,B002373,U00462,A0060,horizonair.co,0
0555b738-421f-405e-a3ea-ec8dbeaa4601,B002373,U00462,A0060,horizonair.co,0
1386a5d6-1af7-4f75-aa0f-741923e29a16,B002373,U00462,A0060,horizonair.co,0
2d675045-5f9d-4bf7-a28a-98aca44f9aa9,B002374,U00724,A0107,discard.email,1
b89741f9-9276-4761-8a27-8b87f4e18a54,B002374,U00724,A0107,guerrillamail.com,1
274cd87f-7661-410e-a1f1-50a7e35b7d1a,B002375,U00581,A0154,tempmail.xyz,1
828185ff-5b3b-450b-94cf-437017382e1d,B002376,U00800,A0076,mailinator.com,1
5f4e20ea-b861-4b83-bb12-ac1327667ec7,B002377,U00514,A0169,tripstation.com,0
703353bd-305c-4ad9-8204-3a57dba163dd,B002377,U00514,A0169,tripstation.com,0
9752acb1-e63c-43ef-bd1e-87f0281138e1,B002377,U00514,A0169,tripstation.com,0
baa4fd0c-456f-4e8e-8062-67e76330410a,B002377,U00514,A0169,tripstation.com,0
ebc95de8-94fe-4c8c-ba82-e9c07fc2342d,B002377,U00514,A0169,tripstation.com,0
72f6e7f2-c1c2-46bb-92ba-5ef577ca46c1,B002377,U00514,A0169,tripstation.com,0
7da57499-ce6e-49b1-a538-bb35f732e9c0,B002377,U00514,A0169,tripstation.com,0
47ccf862-c13e-4ff9-bf8c-bb3202e3185a,B002377,U00514,A0169,tripstation.com,0
2137df60-0b92-4588-93b4-1389025eb281,B002377,U00514,A0169,voyagepro.sg,0
19c96469-e844-43f2-81ab-b97706746312,B002378,U00668,A0087,sharklasers.com,1
1fd477a5-ea01-46ec-86b0-eba617de328f,B002378,U00668,A0087,gmail.com,0
24722e9a-dfaa-4bbe-9fcd-69776216b1fc,B002378,U00668,A0087,gmail.com,0
9f8defa7-3c3f-4a88-a672-aa745c81fa92,B002378,U00668,A0087,voyagepro.sg,0
bf588910-5a79-4ca0-b484-abed57a166de,B002379,U00151,A0039,skyroute.in,0
a0309f7d-7984-4e40-923c-204345b3440e,B002379,U00151,A0039,skyroute.in,0
fb31610e-2a9d-498d-a3e4-7dae247068f4,B002380,U00655,A0115,travelzen.in,0
e746d03a-9bbc-4437-96a5-1b4af28bb50d,B002381,U00678,A0041,tempmail.xyz,1
96cf4ef3-7c80-4f64-a10b-38c0070cc57a,B002381,U00678,A0041,travelcorp.com,0
527114c6-2cfd-4a1b-a55f-0292c9f3eac9,B002382,U00536,A0158,travelmax.com,0
1c037642-b35f-4dea-a372-d84ccad9fc4b,B002382,U00536,A0158,travelmax.com,0
15ac11e4-70ae-451b-9273-e8d4241156a4,B002382,U00536,A0158,travelmax.com,0
d30b50ec-1ffb-4f50-bf5c-378f2ee7ed5b,B002382,U00536,A0158,travelmax.com,0
a24660f2-0937-45bb-9a38-0626adc5b06d,B002382,U00536,A0158,travelmax.com,0
9f2317af-74bb-4b75-9d78-0c405fe798ce,B002383,U00357,A0194,yandex.com,0
ff6e1978-e36a-4e00-a05f-b88629c269a4,B002383,U00357,A0194,flyscope.ae,0
e44a8177-1c41-4488-a891-2c9b2992b90e,B002384,U00567,A0072,tempmail.xyz,1
32886142-46cc-4c1c-847d-dd7fb58a6728,B002384,U00567,A0072,yahoo.com,0
b5340681-2146-40df-b6f8-70e4f880ef0a,B002384,U00567,A0072,outlook.com,0
db334866-d831-41bb-9325-6ccd15910184,B002384,U00567,A0072,yahoo.com,0
300f3eff-94f0-4035-aa2c-abdc936d7d73,B002384,U00567,A0072,tempmail.xyz,1
914e5b9b-b7d2-45fd-95d5-62e47fb206a5,B002384,U00567,A0072,icloud.com,0
d61f58dd-f7ad-47be-ba62-fbee6ebfe63f,B002384,U00567,A0072,sharklasers.com,1
982a8d9a-3153-42e6-9c0b-7ed70fc0c34b,B002384,U00567,A0072,discard.email,1
8be4306e-9cfc-4d0b-8e86-18e0db7f421d,B002384,U00567,A0072,yahoo.com,0
1fd9e4d1-3f10-47f9-a098-d83e1af9759d,B002384,U00567,A0072,guerrillamail.com,1
95bd58ba-08e8-4661-b0a6-50d566e087e8,B002385,U00743,A0026,discard.email,1
44730fc8-bbd7-48fc-92b9-33df999d1518,B002386,U00272,A0105,travelprime.com,0
4387cd6b-15db-42cd-b6cd-560b7097ae89,B002386,U00272,A0105,travelprime.com,0
6b97b734-57f9-4e9e-a385-9cd348aa4e00,B002386,U00272,A0105,travelprime.com,0
0d73feb9-f1df-4e59-bdaf-326b0700c5dd,B002386,U00272,A0105,travelprime.com,0
d678ff99-6ffa-42fa-b24c-b29d53b875a0,B002386,U00272,A0105,travelprime.com,0
3b97275e-356f-47e3-89e5-0513f4f8ea24,B002386,U00272,A0105,travelprime.com,0
7153aba1-d432-4bc3-941a-4aa4195b3a55,B002386,U00272,A0105,travelprime.com,0
3c2abc48-d412-4e65-8610-74e1dbf69724,B002386,U00272,A0105,voyagepro.sg,0
ffcfdffd-6d18-4119-ad8a-7254b2cd3e02,B002386,U00272,A0105,yandex.com,0
4ea3478f-2e36-44a2-bae9-b108419678f9,B002387,U00571,A0084,skybound.co,0
3fcf07a3-3d92-4a86-98bc-96c68711a069,B002387,U00571,A0084,skybound.co,0
e3e07543-3fd9-42cc-b0f9-379eaf9bbbd2,B002388,U00481,A0131,travease.ae,0
5644ba45-bb03-419e-b3e5-188ec47c6e5f,B002388,U00481,A0131,travease.ae,0
184b0360-1610-4fe1-8dec-4e93e050cb7b,B002389,U00709,A0010,bookmyflight.in,0
f50fc7df-cbb1-4489-bd0e-3078a7aa5f86,B002389,U00709,A0010,bookmyflight.in,0
a091ac72-c973-48e8-b974-7bea13ccd5a2,B002390,U00119,A0026,flybright.ae,0
6752706f-b325-4e0e-b2f8-fe226e678289,B002391,U00748,A0198,travelmax.com,0
3eb56cbe-7772-4f53-a461-429c1fee23ce,B002391,U00748,A0198,travelmax.com,0
6ddf4f6f-67b4-4b7d-84af-6400e59709cd,B002391,U00748,A0198,travelmax.com,0
0155f0a5-c025-45d7-b66b-e44cd1e0531d,B002391,U00748,A0198,aol.com,0
629014de-5904-405b-a5dd-d134512dd11b,B002392,U00040,A0029,protonmail.com,0
7d2ae196-eedb-4df4-abd4-1e6ac4caa390,B002393,U00491,A0166,jetsetgo.in,0
ed8dbc51-7902-4d32-aec7-b4e6f98e78b5,B002393,U00491,A0166,yandex.com,0
147f4436-9928-4fe6-acc4-7b6f3b3c1d17,B002394,U00599,A0173,flydeals.com,0
7d5765cf-db0a-4d5e-96ce-654e498e97f1,B002394,U00599,A0173,flydeals.com,0
7891509a-0780-4870-a03a-d859d2566974,B002395,U00467,A0008,aol.com,0
6a1558c4-8a43-4289-a062-b34c00b1518a,B002396,U00174,A0039,skyroute.in,0
7ad6bec0-a0df-4a97-9a05-570ada51d30e,B002397,U00481,A0131,throwaway.email,1
f1c9faa7-51b5-4249-9ac8-bcdf223690ee,B002398,U00475,A0192,discard.email,1
d11041a9-3f38-4ebb-ac42-3a79c9d8fa83,B002398,U00475,A0192,aerolink.uk,0
89f74798-65f3-4fe8-8601-3483ad5bd931,B002398,U00475,A0192,aerolink.uk,0
ccd07a94-f2cd-4f59-9cc5-c271bb1c56ab,B002399,U00750,A0069,trashmail.net,1
9b3d258b-ddf7-4c43-bcaf-16dc48469db2,B002400,U00782,A0157,airnova.sg,0
17646cf6-9d23-4340-bcea-9407163d9511,B002400,U00782,A0157,airnova.sg,0
4374fe25-2d0a-4927-b0c0-46a5e804116b,B002401,U00585,A0041,travelcorp.com,0
429c80d0-9d0d-44f8-a0df-e2002fc4c037,B002402,U00538,A0077,fakeinbox.org,1
9d87fcbe-669b-4f62-84b7-f74879310b35,B002403,U00609,A0146,flybright.ae,0
ebc092db-ae0d-46f1-9932-ecc9fc1d27e4,B002404,U00525,A0080,icloud.com,0
3ee8f06e-1264-4843-aae7-4483289cdf01,B002404,U00525,A0080,outlook.com,0
7432aaf2-8618-4a15-9b68-bc205d809115,B002405,U00257,A0082,globeways.in,0
573ea8cd-57a5-41b3-aa46-416d2c714979,B002406,U00783,A0096,aerobiz.uk,0
257014cf-7bcc-4b98-8ade-447733b433e0,B002406,U00783,A0096,aerobiz.uk,0
e37da8b3-e069-45bb-ae43-337254f7ebea,B002407,U00624,A0135,mail.com,0
84bfe4b7-c44a-4746-bc61-4d96d91df389,B002407,U00624,A0135,gotravel.in,0
855873ea-f253-4821-96f9-0f54df24d9f0,B002407,U00624,A0135,protonmail.com,0
284d43a0-c2af-4318-916d-c542c4d5b41a,B002407,U00624,A0135,gotravel.in,0
ce91b56e-5d46-41ae-a255-dee0dd7ee086,B002407,U00624,A0135,gotravel.in,0
9c1391cd-1ae9-44aa-8b10-5583a484595f,B002408,U00607,A0082,trashmail.net,1
b44b3e25-7ebb-4fbb-a3cc-7fddf4bec6ef,B002408,U00607,A0082,guerrillamail.com,1
